,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
644,The research was extensive,Research was extensive.,"[ 2.174641   -1.5330116   1.606961   ... -0.6265553  -0.99791425
  1.217335  ]",[ 0.6948721 -1.1846818  2.3837194 ... -0.7287153 -0.5414699  1.1249236]
645,A discovery was made,The discovery was made.,"[-0.23633307  2.620589    0.7575592  ... -2.0800831  -0.96523285
  1.6585673 ]",[-0.8140523  3.2270572  0.9105253 ... -1.3200772  0.250317   1.0599916]
646,The finding was significant,A finding was significant.,"[ 2.5574045   1.5139774   0.85081416 ... -1.0614202   1.2557703
  1.896743  ]","[ 1.6517197   1.4182847   1.2879837  ... -0.71509886  1.9078286
  0.7675614 ]"
647,A hypothesis was tested,The hypothesis was tested.,[ 1.7371349  1.6737169  1.1811769 ... -0.7537143 -0.5193959  2.3760276],"[ 2.3750014   2.8947935   1.4158853  ...  0.14152108 -0.0871068
  1.6445808 ]"
648,The experiment was successful,An experiment was successful.,[ 2.6587303  3.7585554  1.7615576 ... -1.2834501 -2.5803387  1.6547643],[ 2.7991185  4.8135705  2.393923  ... -1.965359  -2.5136485  1.6638916]
649,A theory was developed,The theory was developed.,"[ 1.961268    0.986278    1.6215398  ... -2.2288568  -0.29143775
  3.5319493 ]","[ 1.6587986   1.814234    1.488243   ... -0.89232236 -0.65996885
  2.4978979 ]"
650,The concept was innovative,Concept was innovative.,"[ 0.31239676  1.0237286   0.6521742  ... -0.866582   -1.9616584
  2.1228275 ]","[-1.0155048  -0.3903489   1.2177128  ... -0.70258725 -2.113453
  0.83910835]"
651,A model was created,The model was created.,"[ 0.28808588  1.1700916   1.8890287  ... -2.5038245  -1.0504464
  1.8948067 ]","[-0.77143747  0.6769217   1.5212692  ... -1.4659004   0.37560764
  1.4614193 ]"
652,The design was effective,Design was effective.,"[-0.24347417  1.917084   -0.10349387 ... -1.2358184  -1.2505813
  1.6145148 ]","[-1.0420674   2.3750777   0.82240045 ... -1.5093067   1.4091983
  0.68320686]"
653,A system was implemented,The system was implemented.,"[ 1.8996396   3.1853204   1.2958593  ... -0.39139885 -2.763907
  2.08361   ]","[ 0.6823013   3.519956    1.9551213  ... -0.14859205 -1.4232714
  2.2051356 ]"
654,The process was streamlined,Process was streamlined.,[ 2.1858814  1.623557   0.8417952 ... -0.6840241 -1.2123501  2.8476105],"[ 0.7253729   2.9465063   1.5531355  ... -0.69180155  1.3761945
  1.0733874 ]"
655,A technology was utilized,The technology was utilized.,"[-0.31712294  4.1049657   1.8082837  ... -1.9762268  -1.5787883
  1.4788889 ]","[-0.63484484  3.9252763   1.2366444  ... -1.4176866  -1.1926241
  1.4508755 ]"
656,The tool was efficient,Tool was efficient.,[ 2.9094136  4.0111976  1.9203354 ... -1.9918237  0.3610764  1.5430225],"[ 2.5474238   2.0350754   3.206405   ... -1.6954174   2.0681257
  0.97348446]"
657,A method was employed,The method was employed.,[ 1.9145464  3.4406917  2.0320175 ... -0.8803023 -1.3841033  1.6245346],"[ 1.4875034   3.6303456   1.0747217  ... -0.7562896  -0.00798512
  2.433804  ]"
658,The technique was effective,Technique was effective.,[ 1.2429798  4.671381   0.6260445 ... -1.6066545 -1.7712805  2.0807414],"[ 0.721012    3.107111    0.62550414 ... -0.9688903   0.163674
  1.8876607 ]"
659,A solution was developed,The solution was developed.,"[ 1.840189    5.0902863   0.06189018 ... -1.4760474  -2.6105013
  0.50427485]","[ 1.7042894   3.7749753   0.8413714  ... -0.2986086  -0.40926424
  0.90579873]"
660,The answer was clear,Answer was clear.,[ 0.0856325  2.815813   0.9610413 ... -0.6557688 -0.2726224  1.6222253],"[ 0.6553841   4.616585    1.5800375  ... -0.54303086  1.3643979
  0.6911439 ]"
661,A problem was solved,The problem was solved.,"[ 0.58140707 -0.10203773  1.5859404  ... -0.72643125 -2.147891
  1.1728868 ]","[ 1.9945266   2.3449907   2.4836392  ... -0.02383474 -0.9847722
  0.9816185 ]"
662,The challenge was overcome,A challenge was overcome.,"[ 0.9889545   1.3527156  -0.55109924 ... -0.28146532 -2.204672
  1.65553   ]","[ 0.20686047  2.4573295   0.3231792  ...  0.14623535 -1.5545332
  1.5728239 ]"
663,A difficulty was encountered,The difficulty was encountered.,"[-2.0911787  -1.8330421   0.8998286  ... -0.80172443 -2.771859
  1.9541408 ]","[-1.0837574   0.30366674  1.0248848  ... -0.93224657 -1.2535374
  1.8597677 ]"
664,The obstacle was removed,Obstacle was removed.,"[ 1.1520587   3.6670442   2.0683398  ... -0.2905224   0.50094616
  1.2112898 ]","[ 0.6777178   2.2783513   2.5006988  ... -0.45231685  1.1551634
  1.0924976 ]"
665,A change was implemented,The change was implemented.,"[-9.8033965e-02 -3.5365820e-03  1.3071706e+00 ...  8.6365116e-01
 -3.8357406e+00  1.3425338e+00]","[-1.090197    0.8826252   1.598044   ...  0.52878267 -1.3551266
  0.6489593 ]"
666,The improvement was noticeable,Improvement was noticeable.,"[ 1.5983312e+00  1.7654896e-04  9.6543276e-01 ... -2.5584918e-01
 -1.0472051e+00  7.5671053e-01]","[ 1.0514685  -1.4402959   1.6992706  ... -0.67926604  0.16902371
  0.07860942]"
667,A difference was made,The difference was made.,"[ 0.46715865 -0.93172044 -0.10609401 ... -0.27261537 -2.2583685
  0.84271383]","[-0.19234939  1.5780008  -0.6500491  ... -0.53886956 -1.1518939
  0.87242186]"
668,The impact was significant,Impact was significant.,[-0.4309856  5.150545   0.9182011 ...  0.8220642 -1.7708555  0.6225716],"[-1.012499    3.4807916   1.3028575  ... -1.2364986   0.34228596
  1.0772356 ]"
669,A contribution was made,The contribution was made.,"[ 6.9584197e-01  2.7952743e+00 -4.7634980e-01 ...  2.4592476e-01
 -2.8680444e-01  2.3818016e-04]","[ 0.22701009  3.2634912   0.9675559  ... -0.689484    0.7512206
 -0.15304646]"
670,The involvement was appreciated,Involvement was appreciated.,[ 2.5015302  3.0509496  1.1265439 ... -1.515522  -2.0594485  2.1779647],[ 0.9167867  2.1230328  1.5702726 ... -1.415166  -1.0497419  1.9632646]
671,A contribution was made,The contribution was made.,"[ 6.9584197e-01  2.7952743e+00 -4.7634980e-01 ...  2.4592476e-01
 -2.8680444e-01  2.3818016e-04]","[ 0.22701009  3.2634912   0.9675559  ... -0.689484    0.7512206
 -0.15304646]"
672,The impact was significant,Impact was significant.,[-0.4309856  5.150545   0.9182011 ...  0.8220642 -1.7708555  0.6225716],"[-1.012499    3.4807916   1.3028575  ... -1.2364986   0.34228596
  1.0772356 ]"
673,A benefit was realised,The benefit was realised.,[1.0992732  0.22718287 0.97592795 ... 0.09718125 0.7153688  2.22469   ],[0.5318294 4.400852  1.4250333 ... 0.5832323 1.6481922 1.2764099]
674,The advantage was clear,Advantage was clear.,"[ 2.5610423   2.1189818   1.5609525  ... -0.31117433  1.1162033
  1.0334595 ]","[ 1.3371363   2.0218074   2.9233317  ... -0.79309857  0.87275326
  1.4937986 ]"
675,A result was achieved,The result was achieved.,[ 1.2035167  1.3739362 -0.8504077 ... -1.3315711 -0.3991054  3.697639 ],"[ 0.57894534  3.7873726   0.15917236 ... -0.8968409   0.11162122
  2.9473088 ]"
676,The outcome was successful,Outcome was successful.,"[ 0.03007707  3.3996615  -0.08839399 ... -1.0332723   0.8761978
  3.22204   ]",[ 2.832813   4.8296885  1.464583  ... -2.7397544  3.0859332  2.7953677]
677,A goal was accomplished,The goal was accomplished.,"[ 1.4678161   0.32190984  1.5007154  ... -1.2096403  -0.78419256
  2.7658672 ]","[ 1.2825758   5.1364393   0.9272829  ... -0.86026657  0.00604963
  1.4898365 ]"
678,The objective was met,Objective was met.,"[ 1.2059025   3.8905823   0.6396971  ... -0.9197819  -1.0935471
  0.78023154]","[ 1.6326468   6.315567    1.230798   ... -0.7816281  -0.1962679
  0.15455745]"
679,A target was reached,The target was reached.,"[-0.8598262   3.0593393   0.92684925 ... -1.3694427  -2.4287388
  1.3593533 ]","[-0.51339567  5.7761946   1.7450463  ... -0.9354099  -1.5392165
  1.7982423 ]"
680,The aim was achieved,Aim was achieved.,"[ 2.1052103   3.691059    1.2406156  ... -1.1414726  -0.9127507
 -0.12097287]","[ 5.8034724e-01  4.4110231e+00  1.8188076e+00 ... -1.4522765e+00
 -4.7739974e-01  3.9630057e-03]"
681,A milestone was reached,The milestone was reached.,"[-0.7640906  -2.4974916   0.11229178 ... -0.9126357  -1.4628396
  1.2960742 ]","[-0.782672    0.49467707  0.6529323  ... -0.92579097 -0.31606555
  2.3584313 ]"
682,The progress was significant,Progress was significant.,"[ 1.1615009   1.3713152   1.6831539  ... -0.40661642 -1.0173172
  1.1939076 ]",[ 1.0656828 -1.3384871  2.4165125 ... -1.3793197  1.2238641  0.749375 ]
683,A step forward was taken,The step forward was taken.,"[ 1.2921144  -0.596269    1.9865423  ... -0.18266696  0.31194326
  2.006473  ]",[1.9690329  1.0334543  2.4545372  ... 0.37337792 0.61036205 2.0383358 ]
684,The advancement was notable,Advancement was notable.,"[ 0.8943502   0.95303285  0.661997   ... -0.07050386 -0.6581057
  2.219425  ]","[ 0.733884    0.3473249   2.097817   ... -0.21436766  0.57283556
  2.3930726 ]"
685,A journey was undertaken,The journey was undertaken.,[ 0.4419502 -3.518574   1.6862135 ... -0.9029968 -1.9471612  1.2168995],"[ 0.86445177 -0.54177934  2.302375   ... -0.52149993 -0.7226938
  1.6023672 ]"
686,The expedition was successful,Expedition was successful.,[ 1.0097916  2.1688628  1.3037775 ... -1.5617709 -0.9155963  1.5752693],"[-0.8473478   1.4655536   0.9373248  ... -3.0171635   0.43172097
  1.6514106 ]"
687,A destination was reached,The destination was reached.,"[-0.17275143 -0.03385645  1.1560377  ... -1.0348094   0.3906781
  1.6452043 ]","[-0.31221998  2.412808    1.8744259  ... -0.65848255  0.9941791
  2.1452503 ]"
688,The arrival was celebrated,Arrival was celebrated.,"[ 0.47365475  0.31652725  0.21175677 ... -0.29790172 -1.734082
  2.8503897 ]","[-0.7164418  -0.7441621   1.2610241  ... -1.2605553  -0.03935075
  3.4256082 ]"
689,A new beginning was started,The new beginning was started.,"[-0.8432768  -1.5022781   0.4788507  ... -0.28932896 -1.4036266
  0.842766  ]","[-0.6537773  -0.548675    0.5760741  ...  0.15937509 -0.3391188
  1.0209035 ]"
690,The commencement was auspicious,Commencement was auspicious.,"[ 0.5807586  -0.9611117   0.6955811  ...  0.51632583 -0.14637211
  3.6673388 ]","[ 0.56149274 -1.1781794   0.6990847  ... -0.23303135 -0.46455675
  3.6453311 ]"
691,A fresh start was made,The fresh start was made.,[-1.3938456 -1.2576891  0.6739744 ...  0.9409723 -0.6967438  1.212877 ],"[-1.126163   -0.14824621  0.16763462 ...  1.1290276   0.6577624
  0.8905366 ]"
692,The opportunity was seized,An opportunity was seized.,"[ 0.2682736   5.2573667   2.5956447  ...  1.0319206  -1.2326177
 -0.00920457]","[-0.9269017   4.629212    2.2479014  ...  0.99032867 -0.57031125
  0.18639213]"
693,A new chapter was opened,The new chapter was opened.,"[-0.8534912  -3.2021465   1.4376414  ... -0.62744653 -1.7952402
  0.22501545]","[ 0.1018064  -2.154202    1.5214032  ...  0.5577331  -0.24149191
  0.6539007 ]"
694,The future was bright,Future was bright.,"[-0.41070032  0.39444962  2.0703824  ... -0.6251153  -0.90715826
  1.4413574 ]","[ 0.73182285  1.6698711   3.4478397  ... -0.02249815 -0.8218515
  0.48861098]"
695,A hope was kindled,The hope was kindled.,"[ 0.38314518  2.8637967   1.6009554  ...  1.3543653  -1.2246103
  0.82249343]","[-0.55147094  2.774297    1.72682    ...  1.4942261   0.29148707
  1.1787947 ]"
696,The expectation was high,Expectation was high.,"[-2.5421329  -0.59537184  1.3032401  ...  0.56697834  0.8382631
  2.9097161 ]",[-2.456391  -1.8199879  2.6868343 ... -0.3135925  1.54627    2.8793936]
697,A dream was realised,The dream was realised.,"[ 0.85813266 -0.07518482  0.2143887  ... -0.97720826 -0.87384844
  1.8416944 ]","[-0.0784473   2.1430192   0.19996357 ... -0.52135736  0.21641608
  2.3721457 ]"
698,The ambition was achieved,Ambition was achieved.,"[ 0.24550736  2.5111732   0.76546955 ... -0.07625951 -2.0092804
  1.5435249 ]","[-1.2918453   3.1689363   0.60394436 ... -0.46696314 -1.3855255
  2.5113642 ]"
699,A goal was attained,The goal was attained.,[ 1.9505956  1.662602   1.3703904 ... -1.0744715 -0.5789285  2.6639752],"[ 1.3867373   5.340664    1.0035932  ... -0.9045452  -0.16902098
  1.7309873 ]"
700,The objective was met,An objective was met.,"[ 1.2059025   3.8905823   0.6396971  ... -0.9197819  -1.0935471
  0.78023154]","[-0.18378869  3.3361783   2.037231   ... -0.09368888 -0.29653174
  1.6205595 ]"
701,A vision was realised,The vision was realised.,"[-0.71909016  1.4908928   0.96186686 ... -1.2325768  -2.6113222
  1.656095  ]","[-1.3679621   2.5196335   1.3198748  ... -0.81908303 -1.7273802
  1.441962  ]"
702,The aspiration was fulfilled,Aspiration was fulfilled.,"[ 0.48110515  2.7298434   1.2991525  ... -0.2916142  -1.5350454
  1.8628192 ]",[0.04760868 3.9037347  1.8637543  ... 0.4780814  2.5691047  2.4971402 ]
703,A potential was unlocked,The potential was unlocked.,"[ 1.1994342   4.7005343   0.6108724  ... -0.44512752 -0.15215573
  1.3442059 ]","[ 0.77224314  6.025697    1.7223953  ...  0.49256325 -0.6086539
 -0.29032856]"
704,The capacity was realised,Capacity was realised.,"[-0.865617    1.7689204   1.7540897  ... -0.83460665 -2.3704147
  1.7030151 ]","[-2.2122955   2.1358516   2.8628504  ... -0.911647   -0.88367563
  1.1506598 ]"
705,A talent was discovered,The talent was discovered.,"[-0.7531882   3.8639822  -0.99925905 ... -0.3569055  -2.25266
  2.1251636 ]","[-0.21914259  4.4512424  -0.6117042  ...  0.12180712 -1.6916344
  1.3625748 ]"
706,The ability was honed,Ability was honed.,"[ 0.09888296  3.9757187   0.9315122  ... -0.51648515 -1.2203591
  1.4785988 ]","[-0.09052765  3.5887375   0.5134318  ... -0.7835773  -0.37433913
  1.0078713 ]"
707,A skill was developed,The skill was developed.,"[ 1.3369182   3.1118727   0.28255078 ... -1.4777234  -0.25557482
  2.391195  ]","[ 0.9947157   2.7959943   0.35855034 ... -0.87891245  0.6183795
  1.6316631 ]"
708,The proficiency was demonstrated,Proficiency was demonstrated.,"[ 0.55182076  1.6965307   1.0211327  ... -0.4712413  -0.80542684
  2.3042676 ]","[ 0.4490919   2.23517     1.3823038  ... -0.31490335 -0.38979468
  1.7858047 ]"
709,A knowledge was gained,The knowledge was gained.,"[-1.3677497   2.400067    1.5162828  ... -1.9600484  -0.01773773
  3.0018077 ]",[-1.854551   3.7465034  2.5861263 ... -1.4935611 -0.1253715  1.8097636]
710,The understanding was deepened,Understanding was deepened.,"[-1.0781965   1.1580837   2.5085502  ... -0.34204364 -1.7071445
  2.7869637 ]","[-1.5162734   1.6423357   2.3884761  ... -0.06845233 -0.37388954
  1.849189  ]"
711,A wisdom was acquired,The wisdom was acquired.,"[-0.9076692   3.1642299   1.4945908  ...  0.24754679  0.26824677
  2.0980785 ]","[-1.1631962   3.8194008   2.1169517  ...  0.79878455  0.62433463
  1.7458929 ]"
712,The insight was profound,Insight was profound.,"[-0.41489357  0.43876877  1.2023692  ... -0.8699043  -1.8124527
  2.1927733 ]","[-0.58892953  0.07576175  2.9000697  ... -0.8258356  -1.4245018
  2.0906415 ]"
713,A lesson was learned,The lesson was learned.,"[-1.531425   -0.5807893  -0.03603733 ... -0.97329473 -2.831032
  2.8809323 ]","[-1.4188627   1.7302895   0.32870325 ... -0.18624471 -1.2917397
  2.4587047 ]"
714,The experience was valuable,Experience was valuable.,"[-0.25508684  2.0787935   1.0087223  ... -1.4778819  -0.6615531
  2.4074528 ]","[-0.23707049  3.1305969   2.4448166  ... -1.5263027   0.8126837
  1.9693671 ]"
715,A mistake was made,The mistake was made.,[-0.9651541  2.1569622  1.6930712 ... -1.2688587 -1.1420753  1.537716 ],"[-1.7014946   3.8058343   1.2333248  ... -0.09682055 -0.07625437
  0.79769737]"
716,The error was corrected,Error was corrected.,"[-2.6679707   2.0881107   0.9441485  ... -1.8399172  -0.05855876
  2.2310555 ]","[-3.0974903   2.2274249   3.1515062  ... -1.4434327   0.55749726
  1.8554703 ]"
717,A failure was experienced,The failure was experienced.,"[-1.2353303   3.0909252   1.7331753  ... -1.770101   -0.99583125
  1.8378959 ]","[-1.967659    3.8652732   0.11866746 ... -1.3709702  -0.9619026
  1.7388928 ]"
718,The setback was overcome,Setback was overcome.,"[ 0.6845125   0.95011157  0.7250819  ... -0.08207779 -0.47852445
  1.4471197 ]","[-0.53392285  0.43384847  1.4596403  ... -0.23010048  1.7195275
  2.3005111 ]"
719,A challenge was faced,The challenge was faced.,"[-1.1053025  -0.96640396  0.11761455 ...  0.3265738  -2.3444605
  1.6334869 ]","[-1.923803    1.2429554   0.3817618  ... -0.27071786 -1.9016374
  1.386145  ]"
720,The difficulty was overcome,Difficulty was overcome.,"[ 0.6246189   1.0680422   0.5274715  ... -0.44923693 -1.3378197
  2.2574105 ]","[ 1.1417727   2.5607643   0.9879972  ... -0.45875928  1.0362375
  1.8224703 ]"
721,A problem was solved,The problem was solved.,"[ 0.58140707 -0.10203773  1.5859404  ... -0.72643125 -2.147891
  1.1728868 ]","[ 1.9945266   2.3449907   2.4836392  ... -0.02383474 -0.9847722
  0.9816185 ]"
722,The solution was effective,A solution was effective.,"[ 1.9538679   5.745117   -0.22804037 ... -0.09219623 -1.2333442
  0.79721934]","[ 1.7994181   7.8652816   0.37856323 ... -1.458765   -1.5594234
  0.5741888 ]"
723,A question was answered,The question was answered.,"[-0.73550236 -0.9829527   1.1822815  ... -0.5003041  -3.2472982
  0.94265765]","[-0.23824342  0.49868956  1.1868192  ... -0.70117533 -1.5592397
  0.36437327]"
724,The response was satisfactory,Response was satisfactory.,"[ 0.8937106   3.6668272   0.62362564 ... -0.58719635 -0.62693316
  0.83175963]",[ 2.016721   3.0654283  1.8893452 ... -2.440117   1.4071211  0.7008153]
725,A request was made,The request was made.,"[-0.833272    4.133358   -0.4179478  ...  0.68857825 -1.168197
  2.0522099 ]","[-0.5929842   4.9617143   0.54271114 ...  0.15068655 -0.32335892
  1.2592437 ]"
726,The demand was met,Demand was met.,"[-1.0341139   3.66414    -1.5325308  ... -0.04271922 -1.4614955
  2.295232  ]","[-1.5781854   2.362227    0.45054415 ... -1.6537762  -0.9336636
  2.7848818 ]"
727,A need was fulfilled,The need was fulfilled.,"[ 0.98401105  3.0564854   0.10214941 ... -0.53736025 -2.1024344
  1.1006247 ]","[ 0.49568772  5.14925     0.9778906  ... -0.63805234 -0.6017177
  1.0396365 ]"
728,The requirement was satisfied,Requirement was satisfied.,"[ 0.547008    1.6994045  -0.7171399  ... -0.9074516   0.44210565
  2.6762147 ]",[ 0.4232703  2.5535645  1.1519284 ... -2.2263856  0.9261746  2.4446619]
729,A desire was expressed,The desire was expressed.,[-0.8604235  2.2267635 -1.1215981 ... -0.6265359 -2.1495793  1.814985 ],[-1.571476   4.20233   -0.5327978 ... -0.402992  -1.1829334  2.0119479]
730,The wish was granted,Wish was granted.,"[ 2.1564834   2.860053    1.3814703  ... -1.01492    -0.11092195
  0.9731581 ]",[ 1.0490656  1.9998926  2.2407055 ... -1.303118   2.5709164  1.3929812]
731,A hope was realised,The hope was realised.,"[ 0.41439775  1.6333746   1.1228127  ...  0.07555009 -1.9571866
  2.1698608 ]","[-0.8003275   2.6230876   0.9159592  ...  0.36436632  0.26482937
  2.655489  ]"
