,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
629,The innovation was groundbreaking.,The innovation may have been groundbreaking.,"[ 0.27640876  3.712194    1.0641456  ... -1.2239246  -1.3296648
  0.4133986 ]","[-1.0459896   3.2927952   1.4080096  ... -0.6351364  -2.0587351
 -0.45819816]"
630,The creativity was inspiring.,The creativity might have been inspiring.,"[-1.9186046   1.5331264   0.33403182 ... -0.25369278 -1.171006
 -0.30055282]","[-2.6036606   1.7041422   0.29063106 ...  0.918454   -1.2660013
 -0.40224224]"
631,The ingenuity was remarkable.,The ingenuity could have been remarkable.,[-0.4929951  1.767375   0.8607738 ... -2.1660368 -1.8900433 -0.0383743],"[-1.126754    3.0750334  -0.3001985  ... -1.2913545   0.04818107
 -0.08672608]"
632,The intelligence was exceptional.,The intelligence may have been exceptional.,[-1.6235565  5.488822   1.5969732 ... -1.2936883 -1.8591273  1.9046366],[-2.9328475  6.044818   1.9518204 ... -0.5888127 -2.904064   1.3670944]
633,The skill was impressive.,The skill might have been impressive.,"[ 0.89890224  3.4204311   0.5792429  ... -1.2291428   0.44755107
  2.1489253 ]","[-0.00619452  3.229893    0.43954322 ... -0.13451903 -0.29619426
  1.7209228 ]"
634,The talent was extraordinary.,The talent could have been extraordinary.,"[-1.5459545   4.6403418   0.3414904  ... -0.48576617 -1.6888943
  1.9190037 ]","[-1.4792618   7.0495024  -0.5430494  ...  0.47671923 -0.21394682
  1.7327679 ]"
635,The ability was remarkable.,The ability may have been remarkable.,"[ 0.46150583  6.5275865   1.344058   ... -1.0861171   0.37369788
  1.398465  ]","[-1.4651121   7.448156    1.3776284  ...  0.37146953 -1.220937
  0.68093723]"
636,The potential was unlimited.,The potential might have been unlimited.,"[ 0.5135133   5.8366904   1.8547376  ...  0.46696663 -1.6746204
  0.16624334]","[-0.44889423  5.9717393   1.3426287  ...  1.2118217  -1.1644167
  0.4890508 ]"
637,The capacity was immense.,The capacity could have been immense.,"[-1.646724    1.6122856   2.32382    ... -0.34497327 -2.1100984
  1.3958985 ]",[-2.062891   3.3757813  1.5683149 ...  0.7807711 -1.2249771  1.4069836]
638,The power was significant.,The power may have been significant.,"[ 0.08875144  6.1839433   1.5002486  ... -1.4296895  -1.523479
 -0.10236468]","[-1.1354772   5.856017    1.4889897  ... -0.45991033 -2.5110304
  0.14280796]"
639,The strength was impressive.,The strength might have been impressive.,"[ 0.32841733  3.2526982   1.5787141  ...  0.26478466 -1.2459395
  0.45971912]",[-0.6108182  3.2833984  1.7030882 ...  1.2731086 -2.4645803  0.7616828]
640,The influence was considerable.,The influence could have been considerable.,"[-0.11027394  4.4212236   0.83709276 ...  0.6167045   0.3478017
  0.364103  ]","[-0.41671515  5.7477126   0.57104516 ...  1.4376363   1.0533572
  0.5775253 ]"
641,The impact was far-reaching.,The impact may have been far-reaching.,[-1.2262886  4.3600316  0.6895128 ...  0.5234955  0.2088875  0.7054617],"[-1.5927148   4.1256905   0.5027499  ...  1.5341117  -0.69979775
  1.1443878 ]"
642,The legacy was enduring.,The legacy might have been enduring.,"[-1.4522007   2.4049587   0.27746558 ...  0.18733577 -0.00507431
  0.5077714 ]","[-2.1160476   0.6595513  -0.03808006 ...  0.6474204  -1.3943685
  0.23356597]"
643,The contribution was invaluable.,The contribution could have been invaluable.,"[ 1.3509175   3.7826486   0.52080554 ... -0.6089497   1.4036846
  0.12653795]","[ 0.15098895  4.4897814   0.2586594  ... -0.20408228  1.955015
  0.5345282 ]"
644,The value was immeasurable.,The value may have been immeasurable.,"[-2.1326332   4.322908    0.957242   ... -0.0077749   0.6600037
  0.39944538]","[-2.9178982   4.392379    1.3977127  ...  0.54808587 -0.34898838
  0.53142333]"
645,The experience was transformative.,The experience might have been transformative.,"[-0.20528717  2.7834232   1.5931425  ... -0.963555   -0.43915662
  1.3886076 ]","[-1.7384832   2.678391    0.36007816 ... -0.1769479  -0.8500234
  1.241864  ]"
646,The learning was significant.,The learning could have been significant.,"[-0.4193942   1.5345036   1.5557219  ... -0.2555693  -0.65759283
  0.4094953 ]","[-1.0859605   3.3268738   1.078394   ...  0.572515    0.21915698
  0.36208534]"
647,The growth was substantial.,The growth may have been substantial.,"[-0.1547307  -0.35773236  2.6460776  ... -0.7444062  -0.42395544
  2.0505376 ]",[-1.5697718  0.9527946  1.8957722 ...  1.1617287 -2.011364   1.3332303]
648,The development was impressive.,The development might have been impressive.,[ 0.0472302 -1.5033804  1.0281935 ... -0.8319534 -0.8309228  1.5409312],"[-0.9600652  -0.06407189  0.7565313  ...  0.56836325 -1.2169037
  1.4707592 ]"
649,The dog barked loudly.,The dog may have barked loudly.,"[-0.71929693  3.8277607   0.6209942  ... -2.7161882  -0.2371748
  0.84154385]","[-0.98773     4.963377    0.9593236  ... -1.0114007  -1.1068807
  0.68277687]"
650,The cat slept soundly.,The cat might have slept soundly.,[ 2.552837   1.9751697  1.1780663 ... -0.5569324  1.8489386  5.171406 ],[ 1.2748843  2.8460512  1.4988725 ...  0.2895621 -0.8587722  4.109517 ]
651,The bird sang sweetly.,The bird could have sung sweetly.,"[ 1.7882961   2.8618934   0.4547998  ... -3.1359034  -1.0201315
  0.37848493]","[-0.40902737  5.131135    1.0821692  ... -2.0020778  -1.6182339
  1.4662693 ]"
652,The fish swam gracefully.,The fish might have swum gracefully.,"[ 0.26554283  1.3769537   1.3380512  ... -0.9296443  -1.8678799
  2.6546612 ]",[-0.9894916  2.5275095  2.0933146 ...  0.8772335 -1.9714007  2.7018452]
653,The horse ran quickly.,The horse may have run quickly.,"[ 2.339677    3.174593    0.121979   ... -2.2382903  -0.24212241
  3.5324364 ]","[-0.04048679  3.3601558   0.9451953  ... -0.9127431  -1.4627419
  2.7647576 ]"
654,The cow grazed peacefully.,The cow might have grazed peacefully.,[ 1.607134   0.0296224  3.3169239 ... -2.3093266 -0.5763564  3.7140071],"[-0.7501657   0.83855516  2.7797272  ... -1.4294641  -0.94134635
  3.0029652 ]"
655,The sheep bleated softly.,The sheep could have bleated softly.,"[-0.01635342  1.2304169   0.42133602 ... -2.1025476  -0.23865843
  2.3229988 ]","[-0.4518778   3.8332114   1.6828561  ... -0.95794743 -0.21281615
  2.4360595 ]"
656,The goat climbed nimbly.,The goat might have climbed nimbly.,"[ 5.134483    0.196115    1.0319027  ... -2.6143482   1.4834433
 -0.03568326]",[ 2.6980639  1.4242777  1.6340569 ... -1.4351779  0.8091863  0.3208102]
657,The pig rolled in the mud.,The pig may have rolled in the mud.,"[-0.03462505  3.182169    0.44167477 ... -1.6607713   1.8707292
  1.8023503 ]","[-1.7250197   3.5592287   0.8758251  ... -1.3616598   0.28754133
  1.279065  ]"
658,The chicken pecked at the ground.,The chicken might have pecked at the ground.,[0.85463387 2.6342368  2.377576   ... 0.23048551 0.5957811  2.1345034 ],"[-1.160131    4.47708     1.9636894  ...  0.10106223 -0.9964962
  2.3784525 ]"
659,The duck swam in the pond.,The duck could have swum in the pond.,"[ 0.46479797  1.0958593  -1.3594313  ... -0.95590305 -1.4254888
  3.3215451 ]","[ 0.06556733  2.429854    0.5949503  ... -0.21577254 -0.8832835
  3.1358535 ]"
660,The goose honked loudly.,The goose may have honked loudly.,"[-1.0240604   1.9572564  -0.05708156 ... -1.9091443   0.56088454
  1.5106573 ]","[-2.5798666   2.9155831   0.51548004 ... -1.2610228  -0.6234731
  1.2469352 ]"
661,The swan glided elegantly.,The swan might have glided elegantly.,"[ 1.8098985   0.97725075  0.19654286 ... -1.5845418  -1.1186434
  1.9743259 ]","[ 0.7871183   1.0069708  -0.16372621 ... -0.95522964 -0.96010077
  1.8696489 ]"
662,The eagle soared high above.,The eagle could have soared high above.,[ 2.2166913  4.117201   2.6426032 ... -1.3776784 -1.0901132  4.367048 ],"[ 0.20294154  5.970101    2.6605647  ... -0.9165539  -0.441844
  3.742557  ]"
663,The owl hooted softly.,The owl may have hooted softly.,"[ 1.1253275   0.6305252   0.42860717 ... -1.757622    0.4481616
  3.382454  ]","[-0.795724    2.0588331   1.0748363  ... -1.2673391   0.27619946
  2.2650516 ]"
664,The hawk circled overhead.,The hawk might have circled overhead.,[ 1.1477138  2.9143255  2.466409  ... -1.5462972 -2.2970037  2.3407362],"[-0.34303558  3.2940292   1.9033267  ... -0.6294279  -2.2876904
  1.5777286 ]"
665,The robin chirped merrily.,The robin could have chirped merrily.,"[ 1.2156322   0.991837    0.22446865 ... -1.401416   -0.73604435
 -0.27044642]","[-0.10644515  2.5424695   0.32717872 ... -0.67030233 -0.71229774
  0.07682563]"
666,The sparrow flitted about.,The sparrow may have flitted about.,"[ 0.86553466  0.6031272   1.4350144  ... -0.67576605 -2.0467486
  2.90951   ]",[-0.5401421  1.0761216  1.9171829 ... -0.33658   -2.1663513  2.2466736]
667,The hummingbird hovered near the flower.,The hummingbird might have hovered near the flower.,[ 1.7672281  1.7717345  0.6620983 ... -1.2260911 -1.8187741  1.1293361],"[ 0.16749737  1.4956834   0.46377164 ... -0.7796094  -1.2868837
  1.0462806 ]"
668,The butterfly fluttered its wings.,The butterfly could have fluttered its wings.,"[ 1.2594969   0.62472576  0.06929578 ...  0.44897962 -2.2655268
  2.6774952 ]","[ 0.43402797  3.0784314   0.8716552  ...  0.35897195 -1.8049567
  1.9808803 ]"
669,The bee buzzed around the hive.,The bee may have buzzed around the hive.,"[ 0.94038963  0.0440729   0.00502758 ...  0.27842975 -1.5811417
  0.08170609]","[-1.3717442   1.8666146   0.7953378  ...  0.05045263 -2.1426504
 -0.27956626]"
670,The ant crawled along the ground.,The ant might have crawled along the ground.,"[ 5.0734153   1.6432613   3.3078418  ... -0.06098532 -0.95144856
  1.3738797 ]","[ 4.3160205   2.839809    2.9055793  ... -0.13435191 -1.0025069
  1.1865126 ]"
671,The spider spun its web.,The spider could have spun its web.,"[ 4.313679    1.5228763   0.91000915 ...  0.51876014 -3.2127132
  2.6186278 ]",[ 2.7759032  1.5636408  2.0126429 ...  1.0329278 -2.9660606  2.958441 ]
672,The worm wriggled in the dirt.,The worm may have wriggled in the dirt.,"[ 0.8961946   1.4700054   1.6030159  ...  0.14365622 -0.61467004
  1.006289  ]","[-0.3674801   2.2341175   1.2360847  ...  0.02522391 -1.2689071
  0.73595995]"
673,The snail moved slowly.,The snail might have moved slowly.,"[ 3.1240752  -0.10913237  3.5963554  ... -1.4078192  -0.83949757
  1.2631637 ]",[ 1.5168325  0.6647152  3.5156224 ... -0.4110837 -1.6743209  1.2255498]
674,The turtle walked steadily.,The turtle could have walked steadily.,"[ 2.4986508  -0.47370768  1.7733402  ... -1.7582632   0.72634375
  2.0547538 ]",[ 0.8006975  2.2203183  1.6618044 ... -0.8853146  0.6206252  2.55786  ]
675,The lizard basked in the sun.,The lizard may have basked in the sun.,"[-1.2923087   2.0218077   1.9280916  ... -0.24993926  0.43957928
  5.2822776 ]","[-3.0918841   2.3041189   2.1131878  ...  0.04976668 -1.1075233
  4.2589345 ]"
676,The snake slithered through the grass.,The snake might have slithered through the grass.,"[ 1.1311841   0.55885136  2.1163595  ...  0.33660734 -1.2528027
  2.5287116 ]","[-0.9266459   1.1595178   1.3801717  ... -0.22411583 -1.4332722
  2.5777678 ]"
677,The frog hopped into the water.,The frog could have hopped into the water.,[ 2.522389   2.7261486  1.0974996 ...  1.4424367 -1.2595026  4.3899636],[ 1.694239   4.407685   2.3275406 ...  1.692478  -0.9330677  4.1666174]
678,The toad sat on a lily pad.,The toad may have sat on a lily pad.,"[ 1.4314964   1.1146889   1.0012114  ... -1.3824427  -0.82237005
  4.3450613 ]","[-0.69481087  1.0119126   1.4716579  ... -0.9166556  -0.9973948
  3.6921093 ]"
679,The newt swam in the stream.,The newt might have swum in the stream.,"[ 1.0709317   0.39054927 -0.9155216  ...  0.5351395  -3.6744483
  2.392968  ]","[-0.6469758   0.0621053   0.10122786 ...  0.5965368  -3.3830602
  1.9491478 ]"
680,The salamander hid under a rock.,The salamander could have hidden under a rock.,"[ 0.76938957  1.200552    1.9202627  ...  0.98353386 -1.9705309
  1.4178672 ]","[-0.31585377  2.4968312   2.5573041  ...  0.9273943  -2.1445103
  1.5205758 ]"
681,The chameleon changed color.,The chameleon may have changed color.,"[ 0.63710165  2.0935223   2.8219063  ... -1.2562355  -5.004711
  1.8679724 ]",[-1.4982871  1.5012585  2.5639434 ... -1.3783995 -6.746997   1.6236619]
682,The gecko clung to the wall.,The gecko might have clung to the wall.,"[ 2.55866     1.5850773   3.6290834  ...  0.22802475 -1.4552026
  2.252774  ]","[ 0.45268357  2.3278303   3.0639727  ...  0.32418993 -1.2273216
  2.1408255 ]"
683,The iguana sunned itself on a rock.,The iguana could have sunned itself on a rock.,"[-2.1953087   0.14506984  1.6605229  ...  0.2521634   0.13482009
  2.4387255 ]","[-3.148617    2.136048    2.624172   ... -0.3797465   0.30978984
  2.4295912 ]"
684,The crocodile lay in wait.,The crocodile may have lain in wait.,[-1.5787745  3.4496567  2.3083777 ...  1.4579054  1.0082681  3.0381935],"[-2.458505    4.0424623   1.0663657  ...  0.7180512   0.75806516
  2.4604158 ]"
685,The alligator swam in the river.,The alligator might have swum in the river.,"[ 0.11448876  1.7389997   0.22120279 ... -0.47666466  0.09688381
  2.948252  ]",[-1.3177296  1.65193    0.9879379 ... -0.4693022  0.7427795  2.064588 ]
686,The turtle laid its eggs.,The turtle could have laid its eggs.,"[-0.0939076   3.0326602   2.071675   ... -0.37183964 -1.0446478
  4.083903  ]","[-0.99298733  3.2208586   2.294448   ... -0.43985063 -0.7249785
  4.1038256 ]"
687,The snake shed its skin.,The snake may have shed its skin.,[ 0.7980688  2.2881129  1.6862575 ... -1.420341  -3.0752723  3.6825006],[-1.4488683  2.2165816  0.8937956 ... -1.322385  -3.842931   2.900306 ]
688,The lizard caught an insect.,The lizard might have caught an insect.,[ 2.5093105  3.4924428  2.310323  ... -1.9048615 -0.9835946  4.972391 ],"[-0.13405304  3.3118591   2.6592236  ... -0.87029374 -0.7569981
  4.218084  ]"
689,The frog ate a fly.,The frog could have eaten a fly.,"[ 2.2308264   3.4893515   1.8063226  ... -0.01791066 -0.6380362
  5.221309  ]","[ 1.2729512   4.1622076   2.357403   ...  0.7460239  -0.73469555
  4.3348875 ]"
690,The toad caught a beetle.,The toad may have caught a beetle.,[1.6360013 2.4201064 2.2831576 ... 0.2648612 0.877966  4.3806224],"[-0.2466881   2.800135    2.194278   ...  0.8275703   0.33601454
  3.4466732 ]"
691,The newt ate a worm.,The newt might have eaten a worm.,[ 2.9205215  0.8800727  1.2074765 ... -0.682685  -2.6953247  3.0953732],"[ 0.997       0.7226317   0.8026421  ...  0.04058268 -3.104687
  2.1205704 ]"
692,The salamander ate a spider.,The salamander could have eaten a spider.,"[-0.32605308  1.4597247   2.8308287  ...  1.522752   -3.7670033
  2.199912  ]",[-1.3112184  1.7388628  3.048746  ...  1.5422151 -3.1493976  2.0881054]
693,The chameleon caught a grasshopper.,The chameleon may have caught a grasshopper.,"[ 2.0958722   1.769425    0.27415758 ... -1.3054061  -3.9043753
  3.2542026 ]","[ 0.42484722  1.7578862   0.890665   ... -0.7396893  -5.1235714
  2.5931075 ]"
694,The gecko ate a moth.,The gecko might have eaten a moth.,[ 1.0908331  2.2221863  3.0771213 ... -1.068822  -1.368599   3.7131763],[-0.3628999  1.9787962  3.0120482 ... -0.5045257 -2.2883348  2.9986377]
695,The iguana ate leaves.,The iguana could have eaten leaves.,"[-1.4872102   1.1649088   1.9076189  ... -1.1613637  -0.40562552
  2.6806362 ]","[-2.345264    2.2201667   2.1764872  ... -0.50252986  0.2056725
  2.545099  ]"
696,The crocodile caught a fish.,The crocodile may have caught a fish.,"[ 0.4305448   4.0294867   1.6891886  ...  0.28792948 -0.08160722
  2.6450057 ]","[-2.0383732   4.604672    1.5810229  ...  0.34493276  0.23929578
  2.1477883 ]"
697,The alligator caught a bird.,The alligator might have caught a bird.,[ 1.2965205  2.8933163  1.3387272 ... -1.6052091  1.3811778  3.736766 ],[-0.6131157  3.051141   1.0006334 ... -1.0921972  1.6582878  2.7017293]
698,The turtle ate algae.,The turtle could have eaten algae.,"[ 0.01306106  3.3316665   2.983448   ...  0.24069183 -2.3837073
  3.7031944 ]","[-0.75495493  3.7751746   2.7378972  ...  0.36090952 -1.5684973
  2.8900566 ]"
699,The snake ate a mouse.,The snake may have eaten a mouse.,[ 2.595186   3.6295795  2.6582677 ... -1.4168768 -0.5312507  3.6014297],[ 0.8747755  3.7511413  2.2208333 ... -0.6595334 -1.0886539  2.3568997]
700,The lizard drank water.,The lizard might have drunk water.,"[-0.21860023  2.2803848   2.7660985  ... -0.9848689  -1.0743078
  5.1403036 ]","[-1.9591781   2.521893    3.4139209  ... -0.81044054 -1.3713776
  4.156416  ]"
701,The frog drank water.,The frog could have drunk water.,"[ 0.35196275  3.7524612   1.3731552  ...  0.33620524 -1.2365314
  5.408008  ]","[-0.24414349  5.316198    2.7797742  ...  0.46219683 -1.0750278
  4.816798  ]"
702,The toad drank water.,The toad may have drunk water.,"[ 0.42585918  2.9022434   2.973055   ... -0.46157134  0.6976125
  4.6862082 ]","[-1.1269171   2.8835123   2.9255776  ... -0.11867401 -0.47866365
  3.4934225 ]"
703,The newt drank water.,The newt might have drunk water.,"[ 1.6670853   1.3181739   0.20651035 ... -0.2702274  -3.0820963
  3.5625694 ]","[-0.40357903  1.2429994   0.8631367  ... -0.20872906 -3.5361757
  2.4424543 ]"
704,The salamander drank water.,The salamander could have drunk water.,"[-1.6395284   1.9395068   2.8375618  ...  0.99125165 -4.2366767
  2.824205  ]",[-2.4964685  2.7366734  3.7554872 ...  1.3676468 -3.3364415  2.3324623]
