,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
634, The chef prepared a wide array of dishes.,The student studied diligently for the test.,"[-2.376082   -2.1105509   0.55096537 ... -1.4032857  -1.0835028
  1.04292   ]",[-1.8027784  3.8040373  1.0589345 ... -1.8332515 -0.9531353  1.986723 ]
635,The firefighter rescued the family from the fire.,The bees might be buzzing.,"[ 0.8105424   4.249693    1.5014863  ... -0.05301066  0.12420379
  2.2821574 ]","[ 1.534918    0.3007524   0.28932843 ... -1.8379968  -1.8273793
 -0.71812993]"
636,He built four birdhouses.,The progress might have been remarkable.,[ 0.7032945  0.425315   1.5385457 ... -2.7449992  1.3451763  1.4126722],"[-0.46928596  1.0397607   1.2168465  ...  0.15874068 -1.4258115
  1.4128895 ]"
637,He went to the store.,The scenery was picturesque.,[1.6473628  2.137838   2.9991753  ... 0.19642757 3.491003   2.8868458 ],"[-0.91241837 -4.687406    1.3035307  ... -0.7497156   1.1412697
  1.0597398 ]"
638,Insightful analysis was provided by the commentator.,The owls hunted silently.,"[-0.5000872  -1.9547762   1.3935922  ...  0.24963804 -1.4437989
  1.7283102 ]","[ 1.351521    0.03160443  1.096577   ... -3.375209   -0.87641865
  1.3957194 ]"
639,The nature is pristine.,The time was well-spent,"[ 0.7312223   0.85177815  1.3734186  ... -1.0534353  -1.7255793
  1.7718801 ]","[-0.37620714 -3.669803    1.2328527  ...  0.4300489   0.46822312
  1.7108365 ]"
640,The creativity may have been inspiring.,The student answered at least 20 questions correctly.,"[-2.6150124   2.1869228   0.4246948  ...  0.80923194 -1.4764549
 -0.6357264 ]","[-2.6104288   2.520538   -0.7296143  ... -1.7578963  -0.87093616
  1.7157537 ]"
641,The contract was finalized.,The critic praised the performance.,"[ 2.315432    1.6346362   1.828002   ... -1.1527008   0.37892288
  2.1057503 ]","[ 5.061197    1.7410122   0.80248946 ...  0.366868   -1.1002355
  1.1215091 ]"
642,The joy was unrestrained.,The customer was assisted by the salesperson.,"[-1.1448683   3.067627    1.222004   ... -0.62272716  0.10824689
  1.4254336 ]","[ 1.7456145   4.0893607   2.200449   ... -0.0690692   0.70248693
  1.4778017 ]"
643, The milkshake was extremely thick.,The rest was restorative.,"[-1.1193447   2.22366     3.9827363  ... -0.46641973 -0.71817416
  1.7477146 ]","[ 0.23293094  1.6473747   4.335609   ...  0.84184736  4.1966434
 -0.48766986]"
644,He can solve that math problem easily.,The theory was proven.,"[ 1.6573896   5.9623075   1.9682238  ... -1.1210212  -0.35253143
  2.1622286 ]","[ 0.07688105  4.5920014   1.1318684  ... -0.6281248   0.22118326
  3.520909  ]"
645, The support was inadequate.,We may be late.,[ 2.386976   4.4359217  1.6918852 ... -0.6485815  0.9221679  0.6956919],[-3.0747561  0.7404336  1.0887568 ... -0.6812476 -3.3692448  2.3021376]
646,The learning might have been significant.,The objective was met,"[-1.2219497   1.9928261   1.4803667  ...  0.8273551  -0.78657836
 -0.01576652]","[ 1.2059025   3.8905823   0.6396971  ... -0.9197819  -1.0935471
  0.78023154]"
647,The problem was proactively solved by the employee.,The legacy may be enduring.,"[ 0.7179972   2.9047444   1.3084116  ... -1.0966116  -0.75920665
  0.27722892]","[-2.1842325   1.8848096   0.04791469 ...  0.086185   -2.3755562
  0.87969637]"
648, Countless stars were visible in the clear night sky.,A melody was composed by the musician.,"[-2.813391   -1.4006547   1.013981   ... -0.2889028  -1.7824496
 -0.37610742]","[-0.78565687  2.6559849   1.5786544  ... -0.8680989   0.95344424
  0.18746561]"
649,The musician did not play a beautiful song,A short story was penned by the writer.,"[ 1.6440676   4.3328924  -2.1405466  ... -1.5818951   0.02766255
  1.7769461 ]","[-1.8388873  -0.6434194   0.45326975 ...  0.532692   -0.43909335
  1.2132114 ]"
650,The bluebirds sang beautifully,The twelfth-grader could have graduated from high school.,"[ 0.33023673  0.5982702  -1.3547466  ... -1.4627432  -3.6470408
  0.39958352]","[-3.9146843   3.2872782   1.4731523  ... -0.20933211 -0.34130073
  3.4827826 ]"
651,She mentored students.,The cloud is over the mountain,[1.3923081  5.4227247  1.5755634  ... 0.02507185 1.1860677  3.1561394 ],"[ 0.58844644  2.7014883   3.0063038  ...  0.6905131  -2.0884495
  1.1123489 ]"
652,A understanding was reached,The interaction was amicable.,"[-0.07164298  1.5713907   0.70174205 ... -1.3268487  -1.1945794
  2.0662796 ]",[ 3.9791152  0.8268585  2.064741  ... -1.6628519  0.3329108  0.887057 ]
653,The rain poured down., The trust is very absolute.,"[-0.53591883  2.664374   -0.79451627 ...  0.79414046 -4.8973403
  0.91440594]","[-0.52101225  4.3166385   1.8619585  ... -0.34051657  1.9954743
  2.5841887 ]"
654,They disorganize randomly,The day is sunny.,"[ 1.5323664   3.193767    1.0843675  ... -0.32497588 -1.4098953
  2.3846104 ]","[ 0.71469    -0.8543533   2.4597766  ...  0.33569133 -1.4392172
  1.5997165 ]"
655,She enjoyed her vacation., The car might be broken.,"[ 2.4966686   0.16228886  2.360894   ... -1.596772    0.39450482
  4.308996  ]","[ 0.04314551  4.9767647   2.2542717  ... -0.1761297  -2.4437115
  3.03632   ]"
656,A host greeted them warmly., The dialogue is extremely engaging.,"[ 2.266024    1.9293494   1.9722289  ... -0.60585564  1.8759419
  2.893017  ]","[ 0.15940517  0.42276338  2.0827296  ... -0.4352012   1.4584316
  1.2255865 ]"
657,The kite flies low in the sky.,The south was flown to by the birds for the winter.,"[ 3.2130122   1.7787986   2.8128092  ... -0.20674594 -2.2022839
  1.0468047 ]",[-0.6123188  2.617776   1.2884221 ... -1.4366053  2.0065944  2.329039 ]
658,The bag is in front of the door.,The crocodile lay in wait.,"[ 2.171033    4.40921     2.6932201  ... -0.89200336  0.7015205
  1.6981851 ]",[-1.5787745  3.4496567  2.3083777 ...  1.4579054  1.0082681  3.0381935]
659,The wolf howls near the pack,He can lift heavy objects.,"[-0.3733419   1.9283049  -1.9339436  ... -0.41540954  0.81819355
  2.4354284 ]","[-0.09383914  8.406051    3.3398383  ...  0.58721614  3.6969097
  4.3168683 ]"
660, He is at risk of losing his job.,You engage listeners actively,"[-0.12503244  7.7424564   2.7486174  ... -0.739677    1.9620917
  2.295701  ]",[-1.9703805  4.3014374  0.7852381 ... -2.2604887 -0.2077958  3.1396708]
661,The wind blew the leaves.,The advice was heeded.,"[ 3.480344    2.1954381  -0.45948136 ...  0.46445885 -1.5943054
  1.4548608 ]",[-0.9520169  5.131969   1.1974579 ... -1.6554593  2.2717645  2.2463858]
662,The bear is near the cave,The impact was not profound,"[ 1.593751    3.9637415   0.02536257 ... -1.018245    2.907365
  2.9187477 ]","[-1.7153248   4.6487246   1.0410105  ...  0.90929556 -1.7076095
  0.1314561 ]"
663,They may arrive late.,The firefighter rescued the people,[-1.8638723  0.9708408  0.8574025 ... -1.180399  -3.6620622  3.3535774],[3.0416503  5.7474637  1.735203   ... 0.07267437 0.2910072  3.0171106 ]
664,The seals did not bask in the sun on the rocks., It probably rained last night.,"[-1.8402972   3.112098   -0.45271847 ... -1.2596785   1.2080206
  2.29705   ]","[-0.8843003   0.7798857   1.9832442  ... -0.941013   -0.09435724
  1.2528343 ]"
665,The time did not fly by rapidly.,The air is clean.,[ 0.5311804 -3.5820217  1.0317328 ... -1.1926659  0.5150561  1.0351262],[ 3.0918388  4.4319754  3.0636106 ... -0.9308506 -4.9252024  1.6874135]
666,The support is excellent., The presentation was boring.,"[ 2.302813    3.1006746   1.7775472  ... -0.42618695 -0.6399219
  0.80810916]","[-0.48602304 -0.23967102 -0.01329811 ... -1.5522609   2.106729
  1.2101703 ]"
667,The turtle did not slowly make its way across the sand.,She sold many tickets.,"[-0.01054526  1.3194786   0.65473384 ... -0.58863276  0.72012955
  3.1045542 ]",[-0.9067195  2.1655526  3.5499222 ... -1.8534985 -4.073639   4.3457365]
668, The farm raised a massive flock of chickens., There are many houses in this town.,"[-2.0511947   0.21425211  0.70387006 ... -2.7090366   0.09800225
  2.2175667 ]","[-2.1913004  -4.042107    1.5224061  ...  0.49003208 -1.8941547
  2.565567  ]"
669,The key points were summarized by the organizers., The car is incredibly fast.,"[ 2.879765   -0.90301675 -1.1178234  ...  0.2660241  -0.43214148
  1.2548914 ]",[-1.9494976  4.555701   0.5097448 ... -0.3798058 -2.2342815  3.258488 ]
670,He fixed the car.,The shrimp is on the plate.,"[ 1.6088903   6.3890653   0.9679383  ... -0.29416123  0.68609804
  1.9646466 ]","[-1.4863237   2.5111258   2.912493   ...  1.2110832   0.31182194
  1.7246877 ]"
671,The temperature was elevated.,The food was prepared by the chef.,"[ 0.07959952 -0.5085522   1.1293722  ... -0.7367757  -3.7051635
  3.1713774 ]","[-0.9776587   2.882849    0.81123614 ...  0.18368062 -1.1084111
  1.9410152 ]"
672,The investor funded the promising startup.,Music is loud,[ 2.4990132  3.3612077  1.9270083 ... -1.0147334 -2.8151755  2.698119 ],"[-1.2500008   4.6542735   1.3664633  ... -1.7125162  -0.46705613
  1.0417913 ]"
673,It may be a busy week at work.,Grass needed mowing,"[-2.8229723  -4.9634686  -0.15211749 ... -0.37914422 -1.32272
  1.632196  ]",[ 3.1528382  2.592405   2.433104  ... -1.3801445 -2.8664997  2.720452 ]
674,The tea is flavorful., The neighborhood has many houses.,[-1.0354332  3.0508983  3.6131668 ... -0.3182107 -2.1757197  4.25036  ],"[-0.35538518 -5.3815255   2.0768564  ...  1.224895   -1.3401915
  2.2916749 ]"
675,The dog barked loudly,The command was rejected.,"[-0.5277467   2.9663112   0.34919304 ... -2.6780465  -1.0697912
  0.31957182]","[-1.062814    6.5292587   0.97130287 ... -2.268044    0.81758654
  3.0691524 ]"
676,The country is beautiful.,She researches diligently.,"[ 0.4251514  -0.07295003  2.3480773  ... -0.7566199   0.05465796
  3.8413634 ]",[ 1.4794098  2.7581952  2.8328903 ... -1.3153558 -1.9859775  2.5719695]
677,The statue was carved by the sculptor., He answered several questions.,[-4.79793    2.4713864  1.2730113 ... -2.3025632  3.803366   2.5643067],"[-1.2842537   2.4502683  -0.6613778  ... -0.13895464 -0.6301277
  1.6572069 ]"
678,Architects designed innovative buildings,Over 1000 people attended the festival.,"[-1.7361387  -2.472062   -0.57826495 ... -0.29820502 -1.3378872
  2.0583262 ]",[-3.3400795 -4.140355   1.4603133 ... -0.138085  -2.163508   2.2274451]
679,The turtle could have laid its eggs.,The renovations could be extensive.,"[-0.99298733  3.2208586   2.294448   ... -0.43985063 -0.7249785
  4.1038256 ]","[-0.5637142  -2.3377466   2.3202212  ...  0.33317184 -3.2985847
  0.76034504]"
680, She bought a large quantity of socks.,A letter was received,"[ 0.2280981   2.2128754   1.3317857  ... -0.92148423 -0.5444621
  1.9702011 ]","[ 0.76706004  4.1560874   2.4905396  ... -2.217115   -0.17534143
  0.93608373]"
681, The fruit is rotten.,The hurricane swept across the land.,"[ 1.6702744   5.2290487   3.421842   ...  0.8305766  -0.7054533
  0.19413847]",[0.95960087 3.7433498  2.3787427  ... 0.09873806 1.5646728  1.1496567 ]
682,The beach is sandy.,The impact was not profound,"[ 2.2171717   0.6002709   4.4177246  ... -0.07025361 -0.97782785
  2.8059878 ]","[-1.7153248   4.6487246   1.0410105  ...  0.90929556 -1.7076095
  0.1314561 ]"
683,The garden is beautiful.,The customer received excellent service.,[ 2.0663047 -2.3242073  0.5566986 ... -0.8902699 -3.638535   3.6774476],[ 2.521373   5.439284   1.4866618 ... -1.290816   3.3001564  3.1564589]
684,The colors are vibrant.,The stars twinkled in the night sky.,"[-1.1634331  -0.00671968  0.98631555 ... -1.4089165  -3.7743053
  1.5730262 ]","[ 0.2690483  -1.290015   -0.44899285 ... -0.85112697 -2.3766615
 -0.26417825]"
685,The rabbits did not hide quickly in their burrows.,He enacted important legislation.,"[ 2.186098    1.3698492  -0.25362802 ... -1.6395558   0.43035528
  2.4136817 ]","[-0.26290688  8.490355    1.2501757  ... -2.3041577   3.7473023
  1.3985237 ]"
686,The feedback was constructive.,We may be home soon.,"[ 0.68038523  3.4940305   0.8265489  ... -1.2620668   0.9900753
 -0.21643741]","[-2.642087    0.9803963   2.6525304  ... -0.15009801 -1.7707896
  2.671237  ]"
687,The presentation was compelling,A thorough examination was given to the patient by the doctor.,"[-0.7024244   0.45760584 -0.11743785 ... -1.7245808   0.08262897
  2.0520968 ]","[-1.1365737   0.64599186  1.6662773  ... -0.526432    1.0634254
  0.87336373]"
688,The ice skater spins gracefully,You directed skillfully,[ 2.1447952  1.3548592 -2.6175175 ... -1.4612131 -3.053758   2.4741538],"[-0.94125473  3.3269644  -0.3065628  ... -1.616944    1.9259933
  2.3871317 ]"
689,The ability was remarkable.,A delicious meal was prepared by the chef.,"[ 0.46150583  6.5275865   1.344058   ... -1.0861171   0.37369788
  1.398465  ]","[-2.7398193   0.97933006  0.48824555 ... -0.7689105   0.13150218
  1.9508748 ]"
690,The rain cleanses the air,The movie was enjoyed by the audience.,"[ 2.601598    5.1071305   3.9388096  ...  0.28209016 -5.045689
  0.267094  ]","[-1.1287512   1.5530794   0.9012563  ... -0.56116056  1.1321073
  3.631966  ]"
691,The invention was transformative.,The discovery was groundbreaking.,[ 2.2151022  4.10892    1.4317439 ... -1.5493942  1.0395977 -1.1891806],"[ 0.29638714  3.6785195   1.0450723  ... -1.5425975   0.21745066
  1.139962  ]"
692,The moths did not flutter around the lights.,The manager rewarded her team.,"[ 2.1291513   0.80157024 -0.6611682  ... -0.16069528 -2.710355
  0.9814984 ]",[ 5.5307064  5.023325   1.8157629 ... -1.9875288  0.4546968  4.2576485]
693,He can sing well., The assessment was unfair.,"[ 0.12332676  9.94265     1.0743794  ... -1.6719153  -1.354991
  2.8877387 ]","[ 0.9044011   2.3671863   0.14688925 ... -1.9834652  -1.1299622
  1.290354  ]"
694,He can learn a new language quickly.,We strengthen significantly,[1.9740267 7.344702  1.0027399 ... 0.1464157 0.5932094 2.683871 ],"[ 0.10311266  5.798819    0.96816653 ... -0.1618044  -0.2993477
  0.3063396 ]"
695,The consequence was grave.,Response was satisfactory.,"[-1.2634455   6.1629577   1.1188003  ... -0.21480012  1.4347019
  1.8655195 ]",[ 2.016721   3.0654283  1.8893452 ... -2.440117   1.4071211  0.7008153]
696,The dragonfly expertly caught a mosquito in mid-air.,The prospects are bright.,"[ 1.1144346   2.0965433  -0.5244496  ... -0.34984502 -0.9785952
  3.437856  ]","[-0.26554134  0.5897154   2.9916315  ... -0.3868912  -0.21782117
  2.356134  ]"
697, The interface was complex.,The restaurant may be busy.,"[ 0.6830468   0.51534843  2.7018037  ... -0.95805824  0.10663524
  2.5843616 ]","[-0.052948   -3.9163284   2.1009967  ... -0.01605769 -4.4139776
  2.939586  ]"
698,The process might have been efficient., He possesses culinary skills.,"[ 0.97539806  2.0647655   0.48681888 ...  0.23858976 -1.6407979
  1.9353946 ]","[-0.28681064  5.9949403   0.29573607 ... -0.07312413  0.18064901
  4.531006  ]"
699,The pizza was delicious,The train arrived on time,"[-6.2603962e-01  9.2740750e-01  2.1510646e+00 ... -6.9620281e-01
 -1.9569993e-03  2.4092686e+00]","[-0.41120285  0.43271914  2.6232154  ... -1.8509935  -2.5940678
  3.3484836 ]"
700,The growth is impressive.,The bicycle did not roll effortlessly.,"[ 0.14608331  0.48285255  2.2111628  ... -0.1581717  -0.89432156
  1.9710907 ]",[ 3.63765    1.3647051  0.5633506 ... -0.4908576  1.4151827  3.526234 ]
701,The rain fell softly,The spider spun its web.,"[ 2.0808053   1.4664364  -0.29224706 ... -1.4236346  -5.01093
  1.8637018 ]","[ 4.313679    1.5228763   0.91000915 ...  0.51876014 -3.2127132
  2.6186278 ]"
702,The defendant was sentenced by the judge., He read a significant portion of the book.,"[-0.30753064  4.0428176   3.2868052  ... -0.7771665   2.839281
  1.6752803 ]","[-1.448408    0.45244837 -0.34709182 ... -0.18192966  1.4794067
  2.6651094 ]"
703,The oyster produced a pearl.,He read over 60 novels.,"[-0.6233533   4.476459    3.2606442  ... -0.88091916 -0.49911052
  2.0604444 ]","[-2.1265254  -0.4963457   0.22199163 ... -1.0542608   1.5736076
  2.89402   ]"
704, The squirrel ran down the tree.,The patient progressed.,[ 1.6408697  3.3416684  1.5402911 ... -3.3429282 -1.6919668  0.7705665],"[ 4.608       2.6409483   2.2501338  ... -2.3674514   1.821301
  0.82958394]"
705,The decision was final.,The patient's condition was diagnosed by the doctor.,"[-0.05375782  4.514539    0.74021447 ...  0.00603206  3.0180013
  2.480349  ]",[ 1.8295314  2.9772792  2.446555  ... -1.2716786  1.38093    1.1923306]
706,The exams were graded fairly and objectively by the teacher.,The talent was apparent.,"[-1.0171767   1.1175189   0.72038865 ... -2.21836    -1.9182881
  2.1420202 ]","[-1.7495228   2.6056886  -0.21353963 ...  0.825164   -1.6123718
  1.4504855 ]"
707,The principal implemented new rules.,The ocean was flown over by the seagull.,"[ 1.117181    3.243412   -1.3920207  ... -0.49708617 -0.44854233
  0.10928936]","[-0.43890983  3.9731474   2.2557168  ... -0.4567474  -1.817698
  1.6979235 ]"
708, The company produced a massive number of products.,The investigation was thorough.,[-1.6134683  1.9583632  1.4688795 ... -2.275899  -0.2625538  1.9666667],"[ 1.7894204   0.45987827  1.5586166  ... -0.5577369  -1.1007154
  2.027226  ]"
709,The instruction was clear.,I bake expertly,"[-0.02901516  4.153495    0.12045989 ... -1.4937962  -0.12175217
  2.6314068 ]","[-2.1130252   2.3028758   0.22498411 ... -2.0462835   0.44456306
  3.8911371 ]"
710,The solution was effective,The turtle is near the shell.,"[ 1.9538679   5.745117   -0.22804037 ... -0.09219623 -1.2333442
  0.79721934]","[ 1.3683221   4.4590063   3.3884578  ... -0.51795936  0.45395258
  3.855328  ]"
711,The furniture was plush.,The chairman opened the meeting.,"[ 0.14254841 -3.7176414   3.409967   ... -2.04125     2.5307746
  2.927779  ]",[ 1.3941952  1.296405   0.4438807 ... -0.024891   4.409239   2.9582758]
712,We may go to the park.,The landscaper beautifully designed the garden.,[ 1.7586702  1.1428455  2.5728657 ... -1.0851449 -2.584683   4.0256853],[ 1.6121421 -1.5730724 -0.7976438 ... -1.1010207  0.8089212  1.7894057]
713,The growth was experienced.,She loves unconditionally.,"[-0.6928753  -0.72055304  2.0647292  ... -0.41800752 -0.4212739
  2.0271895 ]","[ 2.401279    6.6849656   0.11697638 ...  0.07364188 -3.0263817
  1.7617518 ]"
