,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
651,The writer eloquently expressed their ideas.,The writer did not eloquently express their ideas.,"[ 0.38447773  1.9368643   0.87520814 ... -0.7532451  -2.269334
  1.4716554 ]","[ 0.55904424  2.2417848   0.5154211  ... -0.6015842  -0.9702268
  1.6373928 ]"
652,The programmer efficiently wrote the code.,The programmer did not efficiently write the code.,"[ 2.5010684   4.1424627  -0.25578493 ... -1.2934355   2.3336272
  2.5028403 ]","[ 2.2690454   2.9033303  -1.0616713  ... -0.82561594  1.7946603
  2.0111272 ]"
653,The engineer meticulously designed the bridge.,The engineer did not meticulously design the bridge.,"[ 1.4303036   2.2447193   0.68697274 ... -0.63611466  0.2592655
  0.6181883 ]","[ 0.7094539   2.3097517   0.0399514  ... -0.18456379  0.7136687
  1.4318461 ]"
654,The scientist carefully conducted the experiment.,The scientist did not carefully conduct the experiment.,"[-0.57214016  2.9539146   2.0799615  ...  0.77101713 -2.0290098
  1.796214  ]",[-0.0864704  3.9585118  1.1147766 ...  0.5278048 -1.8086008  2.9714174]
655,The doctor thoroughly examined the patient.,The doctor did not thoroughly examine the patient.,"[ 1.5429832   4.539389    2.9428995  ... -0.95890766  1.8189964
  0.7337965 ]",[1.5010704 5.172453  1.7948284 ... 0.4946564 1.0495629 2.038914 ]
656,The teacher patiently explained the lesson.,The teacher did not patiently explain the lesson.,[ 2.376778   2.8172314  3.485524  ... -1.726175  -1.6027489  2.5675201],[ 1.6804625  4.1732287  1.2916045 ... -1.2792145 -0.8304831  3.1750033]
657,The student diligently studied for the exam.,The student did not diligently study for the exam.,"[-1.906679    3.4724493   1.3832088  ... -1.252584   -0.38250753
  2.4261775 ]","[-1.2509614   4.0973597   0.03071598 ... -1.5016705  -0.04159959
  2.7305417 ]"
658,The athlete intensely trained for the competition.,The athlete did not intensely train for the competition.,"[ 0.3875084   4.982798    0.5757507  ...  0.24127796 -2.8981805
  5.7279615 ]","[ 2.465694    4.8507185  -0.7676395  ...  0.07357094 -1.0437338
  5.4968266 ]"
659,The team strategically planned their game.,The team did not strategically plan their game.,[ 1.1425217 -0.3435964  1.0636276 ... -1.9544201 -2.5425868  3.164098 ],"[ 1.7111988  -0.12891197 -0.3793733  ... -1.7238137  -1.5994121
  3.2076395 ]"
660,The company effectively managed its resources.,The company did not effectively manage its resources.,"[ 0.71717423  4.108434    1.9738333  ... -1.0736278  -2.1580477
  1.6132864 ]","[ 0.08593025  4.5827556   1.0555623  ...  0.12987751 -2.753868
  2.0321505 ]"
661,The investor wisely invested their money.,The investor did not wisely invest their money.,"[ 1.093512    4.091788    2.179817   ... -0.6323563   0.45159402
  3.2192006 ]","[ 0.6207374   3.9778166   1.4296148  ... -0.02440764  0.59297425
  3.3236384 ]"
662,The market steadily grew over time.,The market did not steadily grow over time.,"[ 2.8281949  -0.82864815  2.0499456  ... -1.0006353   0.30424196
  2.4806669 ]","[ 2.504944   -0.2240947   0.36836645 ... -0.5193408   0.73996407
  2.911007  ]"
663,The economy gradually recovered from the recession.,The economy did not gradually recover from the recession.,"[ 0.74922854  0.01333016  1.026437   ... -2.4217978   1.5474558
  2.6465154 ]","[-0.6485403   1.0575924  -0.69109976 ... -2.6624093   1.8052766
  2.880399  ]"
664,The government thoughtfully implemented new laws.,The government did not thoughtfully implement new laws.,"[ 0.2692428   5.2740192   0.7176906  ... -1.4989847   0.01610887
  0.8053813 ]","[ 0.24418406  6.1448717   0.4654983  ... -0.3018103  -0.47081026
  1.564249  ]"
665,The politician convincingly delivered their speech.,The politician did not convincingly deliver their speech.,"[ 1.0849614   6.669058   -0.41729444 ... -1.7322733   1.6384451
  2.1033988 ]",[ 0.7046989  6.3189697 -0.5803278 ... -1.542915   1.8927157  2.7733426]
666,The leader decisively made important decisions.,The leader did not decisively make important decisions.,[ 1.9130442  6.7132163 -0.4941268 ... -1.3373549  3.3394506  1.3777224],"[ 1.9581001   6.1036534  -0.19362624 ... -0.8288239   2.5954494
  2.0800297 ]"
667,The manager effectively led their team.,The manager did not effectively lead their team.,"[ 2.6926334   4.1000113   1.7193319  ... -1.7022686  -0.63583374
  2.4810836 ]",[ 3.1996832  3.1829627  0.8241416 ... -0.8490541 -1.2518166  2.5507631]
668,The employee conscientiously performed their duties.,The employee did not conscientiously perform their duties.,"[ 4.2623506   3.595306    1.0504265  ... -1.7306324  -0.61788523
  2.0491989 ]","[ 3.8318202   4.303464    0.7112287  ... -1.4061735  -0.24268849
  2.4719918 ]"
669,The customer happily purchased the product.,The customer did not happily purchase the product.,"[ 3.0332084   5.4291353   1.7408783  ... -0.60767263  3.232838
  1.9265306 ]","[ 2.658244    5.0336847   0.71846    ... -0.03001267  1.4066671
  3.1739523 ]"
670,The client enthusiastically approved the proposal.,The client did not enthusiastically approve the proposal.,"[ 3.1167164   2.7860603  -0.7562442  ... -1.6450796  -0.21053743
  1.3708134 ]","[ 1.8258904   2.101201   -0.9245366  ... -0.91990876 -0.70759
  2.303341  ]"
671,The patient quickly healed from their injury.,The patient did not quickly heal from their injury.,[ 4.013315   6.1294723  1.5614474 ... -1.8516746  3.1619546  1.191722 ],"[ 3.2657495   5.847232    0.17450723 ... -0.78324765  1.1586894
  1.5282266 ]"
672,The patient received compassionate care.,The patient did not receive compassionate care.,[ 2.0723197  6.4273744  1.5672612 ... -1.8889278  3.5737164  1.3730699],"[ 2.9803138   6.6904993   0.50385976 ... -0.8385519   3.198682
  1.8912039 ]"
673,The family lovingly celebrated the holiday.,The family did not lovingly celebrate the holiday.,"[ 0.16347307 -2.7480538  -1.2715385  ... -0.20719337 -0.11778742
  2.4038875 ]","[ 0.17855093 -0.46367946 -1.5044255  ...  0.06664099  0.03729897
  2.7974992 ]"
674,The friends joyfully shared their experiences.,The friends did not joyfully share their experiences.,"[ 2.3528244   0.27008525  1.426596   ... -1.0777606   0.92525613
  2.137551  ]","[ 3.2684467   2.2460732   0.80769575 ... -0.72175425  1.2498316
  1.884326  ]"
675,The neighbors amicably resolved their dispute.,The neighbors did not amicably resolve their dispute.,"[ 4.3254385   0.19054015  0.6272814  ... -2.0210888  -1.1179761
  3.405366  ]","[ 3.6079383   0.4915717  -0.34920976 ... -1.9571502  -1.3314395
  3.3364067 ]"
676,The community actively participated in the event.,The community did not actively participate in the event.,"[ 0.4352629  -0.76856947  1.1514354  ... -0.14389105 -3.197392
  1.9359696 ]","[ 0.7613205   0.6998518  -0.12387576 ... -0.11749516 -2.2402828
  2.8721335 ]"
677,The volunteers generously donated their time.,The volunteers did not generously donate their time.,"[ 5.848035    4.186615    0.80831635 ... -0.18585344 -2.6268346
  0.8356763 ]","[ 4.705691    4.9846706   0.25896156 ... -0.10255378 -1.6265558
  1.3071264 ]"
678,The organization successfully achieved its mission.,The organization did not successfully achieve its mission.,[ 4.033145   5.188488   0.9460469 ... -0.6421518 -2.2835124  2.4310117],"[ 2.598062    4.7758904   0.4307803  ...  0.30770996 -1.8343552
  2.747443  ]"
679,The project was completed within budget.,The project was not completed within budget.,"[-0.568177   -0.30565286  1.3014472  ... -0.70901215 -2.2736728
  1.5232731 ]","[-0.5314834   0.44107443  0.8504971  ...  0.22359961 -3.1188538
  2.1153212 ]"
680,The product was well-received by consumers.,The product was not well-received by consumers.,"[-0.50957155  3.1502655   0.2154355  ... -0.5543884   1.6703682
  2.819805  ]","[-1.4612228   3.2082858   0.05907261 ...  0.0427188   1.352841
  2.3986664 ]"
681,The campaign effectively reached its target audience.,The campaign did not effectively reach its target audience.,[ 1.228911   2.4302037  0.8900955 ... -1.5636318 -2.5077846  2.5670652],"[ 0.86806357  3.0433793   0.312414   ... -0.5881481  -2.4403443
  3.3502822 ]"
682,The advertisement successfully increased brand awareness.,The advertisement did not successfully increase brand awareness.,"[ 2.3795943   3.8607771   1.5834845  ... -2.0768676   0.04419551
  2.2343104 ]",[ 1.9702859  3.88235    0.320866  ... -1.042109  -0.7326555  4.03662  ]
683,The marketing strategy generated positive results.,The marketing strategy did not generate positive results.,[ 1.5617954  1.0519077  1.663004  ... -2.5434306  0.769328   1.6682043],"[ 1.6762122   2.376067    1.0768533  ... -1.2488468  -0.03353412
  2.2003953 ]"
684,The sales team consistently exceeded expectations.,The sales team did not consistently exceed expectations.,[ 2.1282582  1.3551176  2.5500731 ... -1.6423024 -1.7081852  2.6670377],[ 1.5378622  0.9669217  1.6398765 ... -0.887428  -1.8675959  3.613061 ]
685,The company significantly increased its profits.,The company did not significantly increase its profits.,[ 2.4253414  2.2884457  2.2915933 ... -1.410115  -2.2536106  2.146176 ],[ 1.9349314  2.2654934  1.2575969 ... -0.3603565 -2.7680407  2.2777479]
686,The investor prudently managed their portfolio.,The investor did not prudently manage their portfolio.,[ 0.7236798  2.164153   3.3013055 ... -0.9621304 -1.0044897  2.2552164],"[-0.30558836  3.4661112   2.2117226  ... -0.50583714 -1.2810286
  2.6200151 ]"
687,The stock market experienced a period of growth.,The stock market did not experience a period of growth.,"[-1.3969322  -4.070441    2.0525947  ...  0.20669894  0.5370341
  2.4762774 ]","[-0.48713294 -1.5621322   0.4435547  ...  0.15372173  2.362369
  1.9420962 ]"
688,The economy prospered during that era.,The economy did not prosper during that era.,[ 2.154012   1.1991584  0.7179367 ... -2.5889242  3.2121575  1.8091899],"[-0.70013976  0.6818687  -1.461335   ... -1.5847459   2.0056248
  2.4504461 ]"
689,The country developed its infrastructure.,The country did not develop its infrastructure.,"[ 1.9870623   2.2431343   1.6342427  ... -1.8764157   0.21805115
  1.8136464 ]","[ 0.51243263  3.6961133   0.29670656 ... -1.5907596   0.60765797
  3.3561897 ]"
690,The world addressed global issues collaboratively.,The world did not address global issues collaboratively.,"[-3.1528661   1.9772872   0.05922025 ... -1.1484842   0.06238715
  1.5643479 ]",[-2.9734547  2.7164989 -1.0463712 ... -1.0204719  0.7141449  1.9042273]
691,The scientists made a significant discovery.,The scientists did not make a significant discovery.,"[ 0.70598835  4.1218185  -0.48186523 ... -1.3996328  -0.74387616
 -0.4134112 ]","[ 1.7601402   4.2112813  -0.3933872  ... -0.8014794   0.12584919
  1.0650153 ]"
692,The explorers carefully documented their findings.,The explorers did not carefully document their findings.,"[-0.16907214 -0.87730294  1.2372603  ... -0.78198993  0.52029157
  0.2934842 ]","[ 0.04418812 -0.33775124  0.75168073 ... -0.10399995  0.17530568
  0.94645536]"
693,The adventurers bravely faced the challenges.,The adventurers did not bravely face the challenges.,"[ 0.9839931   4.183257   -1.0379945  ... -0.19993368 -1.5594865
  1.0577364 ]","[ 1.735297    4.158799   -1.0268894  ...  0.26749736 -1.3455709
  1.0853977 ]"
694,The travelers extensively explored the region.,The travelers did not extensively explore the region.,"[ 1.5126889  -0.6928931   1.0870774  ...  0.96230996  2.8151364
  1.7557161 ]","[ 2.0260782  -0.9084847  -0.02057084 ...  1.3818148   1.6304135
  1.7362446 ]"
695,The tourists thoroughly enjoyed their trip.,The tourists did not thoroughly enjoy their trip.,"[ 3.4270654  -0.8038325   0.21218511 ... -1.0957077   1.3135031
  2.3378317 ]","[ 3.0801625  -1.2453159  -1.1137341  ...  0.07793684  0.9311442
  2.7938795 ]"
696,The photographer expertly captured the moment.,The photographer did not expertly capture the moment.,"[-2.4962645   0.35512003  0.69888353 ...  0.48477447  0.333485
  2.2867148 ]",[-2.541598   0.2720223  0.6017769 ...  0.7763277  0.2253286  2.7765796]
697,The artist skillfully crafted the sculpture.,The artist did not skillfully craft the sculpture.,"[-0.555333    0.71600413  0.47524148 ... -0.9324214   0.22688162
  2.4748611 ]","[-0.8532953   1.9194105  -0.1256111  ... -0.74271744  0.8627628
  2.4609048 ]"
698,The musician flawlessly executed the performance.,The musician did not flawlessly execute the performance.,"[ 0.65790856  3.7942314  -1.3842747  ... -0.47715425  1.7098311
  1.9352002 ]","[ 0.08427241  4.137307   -2.4141455  ... -0.35196716  1.6492525
  2.2038455 ]"
699,The writer creatively developed the characters.,The writer did not creatively develop the characters.,"[ 0.8410101   0.09594079  0.6758602  ... -0.8995803  -1.0072137
  0.5524403 ]","[ 1.1867808   0.77150875 -0.23419367 ... -0.3256969  -0.9402967
  0.28207976]"
700,The actor convincingly portrayed the role.,The actor did not convincingly portray the role.,"[ 6.8364656e-01  5.1638613e+00 -9.8748580e-02 ... -6.1701763e-01
  1.5941262e-04  2.9662259e+00]","[ 1.2957053   5.046997   -0.7181562  ... -0.14515689  0.01679896
  3.4846206 ]"
701,The director masterfully filmed the movie.,The director did not masterfully film the movie.,[-0.656517   2.2207065  1.6248155 ... -0.2971142  0.4036179  2.944069 ],"[ 0.13352337  2.3225827   1.0407205  ... -0.03349913  0.7979923
  3.446127  ]"
702,The producer effectively managed the production.,The producer did not effectively manage the production.,"[ 0.04704448  3.0172632   0.1708797  ... -0.7100371   0.38633987
  2.382177  ]","[-0.89019763  3.8933346  -0.10831503 ...  0.34295997 -0.3254116
  2.1354227 ]"
703,The composer harmoniously blended the instruments.,The composer did not harmoniously blend the instruments.,[ 0.8376341  1.6718919  1.443998  ... -1.596925   1.3924023  1.3466958],"[ 0.27320606  1.765749    1.4135729  ... -1.3530748   1.1407051
  1.3164275 ]"
704,The singer powerfully delivered the song.,The singer did not powerfully deliver the song.,"[-0.85560256  6.067891    0.05326055 ...  0.19907662  0.08928297
  1.9906131 ]","[-0.6273591   6.1174603  -0.364654   ...  0.39697585  0.5467905
  1.9376627 ]"
705,The dancer elegantly performed the routine.,The dancer did not elegantly perform the routine.,"[ 0.74222356  0.30505797 -1.2618625  ... -0.25990477 -2.5309014
  4.0819345 ]","[ 1.532253    1.2971003  -1.6391243  ... -0.22429688 -2.2185683
  4.252244  ]"
706,The athlete gracefully executed the maneuver.,The athlete did not gracefully execute the maneuver.,[ 1.4500741  5.2565665  0.4856365 ... -0.7994887 -0.295746   4.324322 ],"[ 1.7361151   5.6445937  -0.14060958 ... -0.15554324  0.78914213
  5.629654  ]"
707,The team effectively coordinated their efforts.,The team did not effectively coordinate their efforts.,[ 2.9091477  2.0659733  1.1754878 ... -2.6480122 -1.1607147  2.537384 ],[ 2.4583914  1.9365457  0.0914121 ... -1.6423247 -1.5878718  3.4729242]
708,The student thoughtfully answered the questions.,The student did not thoughtfully answer the questions.,"[-0.74122524  3.5930758   0.6987347  ... -0.5419183  -2.484397
  1.7097874 ]","[-0.18595877  4.1627     -0.35535038 ... -0.06871693 -1.4290483
  1.8457632 ]"
709,The teacher enthusiastically taught the subject.,The teacher did not enthusiastically teach the subject.,"[-0.77730834  4.7659354   1.524265   ... -1.870452   -0.10053868
  4.0804853 ]","[ 0.27645203  4.6353207   0.32074177 ... -0.8270435   0.37753904
  4.047599  ]"
710,The parent lovingly raised their children.,The parent did not lovingly raise their children.,"[ 1.2611043   3.785228    0.47374707 ... -0.3651179  -1.4164443
  0.9653313 ]","[ 0.84494627  5.726944   -0.02655109 ...  0.08625925 -0.6544931
  2.0294232 ]"
711,The friend genuinely offered their support.,The friend did not genuinely offer their support.,"[ 6.1606894   6.8278546   2.2693384  ... -1.2772156   1.9228088
  0.37593204]","[ 5.746923    7.1846714   1.5890812  ... -0.85817075  2.0461328
  1.7443843 ]"
712,The community generously contributed to the cause.,The community did not generously contribute to the cause.,"[ 2.643057    3.1178389   0.93270427 ... -0.06380238 -2.5383146
  1.4009326 ]","[ 2.0956185   3.7209957  -0.05716437 ...  0.33208638 -2.1600747
  2.6771545 ]"
713,The organization effectively managed its operations.,The organization did not effectively manage its operations.,[ 2.6049423  3.6957717  1.7501366 ... -0.8082342 -1.7028037  1.2483953],"[ 1.5976171   4.101185    0.80589557 ...  0.67899895 -2.2338028
  1.6682315 ]"
714,The volunteers selflessly dedicated their time.,The volunteers did not selflessly dedicate their time.,"[ 4.843848    4.504269    0.4246395  ...  0.41687042 -3.080289
  1.4740707 ]","[ 4.2322016   5.401437    0.38019678 ...  0.6401073  -1.8183689
  1.4850092 ]"
715,The cat playfully batted at the string.,The cat did not playfully bat at the string.,[ 3.8187706  3.077375   1.0344607 ... -1.001672  -2.9243917  2.3571146],[ 3.8505492  4.8000255  1.3836432 ... -1.6647929 -2.7195244  4.290808 ]
716,The dog happily chased its tail.,The dog did not happily chase its tail.,"[ 1.0957427   2.7864902   0.03689594 ... -2.5821762   0.14040303
  1.2323617 ]","[ 1.3670013   3.8100193  -0.61083865 ... -1.7120354  -0.1739805
  3.0028832 ]"
