,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
626,The farmer grew the crops.,The crops were grown by the farmer.,"[-0.3772404   3.809718    0.7604795  ... -0.41164866 -0.13405573
  1.0568998 ]",[-2.1406097  3.8613663  2.0643473 ... -1.093729  -0.4374979  2.0221672]
627,The chef prepared the meal.,The meal was prepared by the chef.,"[-0.54681927  1.5274767   1.2541091  ...  0.58204883 -1.7057424
  2.2139351 ]",[-1.1334817  1.60296    0.7608651 ...  0.466605  -1.3168894  1.618154 ]
628,The server brought the food.,The food was brought by the server.,[-0.0924198  3.8711338  2.9400284 ... -1.2144645  1.4825487  2.075733 ],"[-0.06426522  3.413038    1.9565256  ... -0.718454    1.6871624
  1.3480452 ]"
629,The cashier accepted the payment.,The payment was accepted by the cashier.,"[ 3.0484836   7.0235653   1.4250836  ... -0.67957646  3.0943415
  1.8373108 ]","[ 1.7274044   6.9431915   2.2046244  ... -0.77487427  1.6584549
  2.3309736 ]"
630,The customer purchased the item.,The item was purchased by the customer.,[1.0563961  3.6959975  2.6509743  ... 0.05060355 1.4913629  3.8559997 ],[-1.6967022  2.682071   2.111599  ... -1.1092937  1.4178908  1.4676932]
631,The manager supervised the team.,The team was supervised by the manager.,"[ 2.3624713   0.664804    2.7415454  ... -1.1638864  -0.96413606
  3.9228675 ]","[ 2.2457297   2.2084057   1.8664753  ... -0.14323504 -0.9340608
  3.5250661 ]"
632,The employee completed the assignment.,The assignment was completed by the employee.,"[ 3.1909072   2.9316063   1.7369665  ... -1.3281153   0.01198965
  2.0686846 ]","[-0.828266    0.52982837  1.2688429  ... -0.50774634 -1.223229
  2.7230532 ]"
633,The client received the service.,The service was received by the client.,"[ 0.85896426  4.929006    1.2885189  ... -0.6872652   1.4038993
  3.227564  ]","[ 0.23250428  4.1463      1.9435415  ... -1.0810987   0.19108096
  1.4913621 ]"
634,The patient received treatment.,Treatment was received by the patient.,"[ 1.8052307   6.2620115   1.3487197  ... -2.6960123   2.255937
  0.85060817]",[ 0.6372615  4.365026   2.7809339 ... -2.9903734  4.0142713  1.8086141]
635,The doctor prescribed medication.,Medication was prescribed by the doctor.,"[ 2.5041327   8.434283    2.4090896  ... -0.47445917  1.9082283
  0.80850774]","[ 0.47432578  8.054633    1.9278569  ... -0.66124195  3.4359717
  1.0451205 ]"
636,The nurse administered the medicine.,The medicine was administered by the nurse.,[4.681227  7.642853  0.5874124 ... 1.9675478 0.8625832 0.509429 ],[0.30068916 8.095624   2.2342935  ... 0.8816992  1.0132358  1.9465098 ]
637,The therapist treated the patient.,The patient was treated by the therapist.,[ 1.5691904  6.1694317  0.7398104 ... -1.5389513  1.8813504  1.0551627],"[ 1.4616275   6.1708665   1.1415966  ... -1.2829915   2.5159247
  0.63714325]"
638,The counselor provided advice.,Advice was provided by the counselor.,[ 1.6310257  3.9792886  0.7496921 ... -2.2265344  3.3644645  1.217011 ],"[-0.5435726   2.4110801   0.82676226 ... -1.8986884   0.4554109
  1.7912596 ]"
639,The teacher graded the tests.,The tests were graded by the teacher.,"[-0.20316277  2.4056437   3.0358646  ... -2.6544294  -2.4237826
  2.0981467 ]","[ 0.24848188  2.3851414   1.7208858  ... -1.4347813  -2.6988351
  2.4506803 ]"
640,The student studied diligently.,Diligently was studied by the student.,"[-0.47012657  3.3197427   1.6432514  ... -1.8053955  -0.80765504
  2.826301  ]","[-1.6102685   3.061967    2.035233   ... -0.63700485  0.2730628
  1.2449354 ]"
641,The professor lectured the students.,The students were lectured by the professor.,[-2.1964247  1.2162923  1.0366861 ... -1.0408903  0.6022072  3.6879697],"[-2.8877969   2.2430208   0.85480297 ... -1.1551965  -1.5128508
  3.5475469 ]"
642,The principal approved the budget.,The budget was approved by the principal.,"[ 1.0556695   1.7393123  -1.4301424  ... -0.34590325 -1.3304693
  1.5697889 ]","[-1.0581827   2.8187447   0.50988424 ... -0.33829433 -0.4544528
  1.7794921 ]"
643,The secretary scheduled the appointments.,The appointments were scheduled by the secretary.,"[ 0.62869126 -0.9877698   3.1952713  ... -1.805771    0.48580447
  2.240359  ]","[ 1.2239213  -1.3415163   1.5781983  ... -0.96546876 -0.02399063
  0.87976515]"
644,The accountant audited the accounts.,The accounts were audited by the accountant.,[ 0.4560443  1.3591825  2.4130008 ... -2.955967  -1.141774   1.7099867],"[-1.8985277   1.4194852   1.5036411  ... -2.4893117  -0.6108079
  0.77191657]"
645,The auditor reviewed the financial statements.,The financial statements were reviewed by the auditor.,"[ 1.0154845  -1.3240515   2.3286922  ... -2.6074007  -0.7889749
  0.42222804]",[-3.001313   0.8801649  1.861769  ... -2.2428625 -1.2800894  2.0483446]
646,The investor funded the project.,The project was funded by the investor.,[ 1.9902307  2.873253   1.0833775 ... -1.4370712 -2.3235734  3.2681758],"[ 2.0536473   1.5949509   1.2887639  ... -0.68814045 -0.7871394
  0.77136123]"
647,The company launched the product.,The product was launched by the company.,"[-0.66608876 -0.00513385  1.7455673  ... -0.03316403 -3.3258603
  1.8784581 ]","[-0.5168873   0.7622872   0.06033659 ...  0.01694698 -0.34054348
  1.6383667 ]"
648,The marketer advertised the product.,The product was advertised by the marketer.,"[ 2.0454051   3.9409153   2.1249683  ...  0.22114731 -2.1753528
  3.7760942 ]","[ 0.2689771   3.775552    0.9685071  ... -0.12213162  0.35614896
  3.4001296 ]"
649,The advertiser developed the campaign.,The campaign was developed by the advertiser.,[ 1.9464954  1.2138313  0.5848232 ... -1.3669721 -1.4438977  0.6260249],[ 1.2712095  0.2759182  0.772725  ... -1.5932789 -2.97861    1.5675906]
650,The consumer chose the product.,The product was chosen by the consumer.,"[-0.4263827   5.30424     0.8878948  ... -0.16740406  1.4645885
  2.8802774 ]","[-1.0739793   4.145108    0.3793549  ...  0.29859924  1.9540995
  2.4015515 ]"
651,The researcher published the findings.,The findings were published by the researcher.,"[ 2.1039646   1.3878794   0.37201723 ... -1.6736904   0.30764687
  1.9323984 ]","[ 1.3332994   0.22316283 -0.5900803  ... -0.6327026  -2.0079753
  1.4771165 ]"
652,The scientist analyzed the results.,The results were analyzed by the scientist.,"[-1.0503336   4.338232    2.5775268  ...  0.08274341 -4.0340986
  3.1257086 ]","[ 1.007453    2.1839044   0.6399225  ... -0.51166415 -1.5956014
  3.1463227 ]"
653,The engineer built the machine.,The machine was built by the engineer.,"[ 2.303213    5.02437     0.61395836 ... -1.5790038   0.65706617
  2.1097715 ]","[ 0.3073088   5.0639668   0.65335774 ... -1.7280731   1.0769123
  2.767354  ]"
654,The mechanic fixed the car.,The car was fixed by the mechanic.,"[ 2.5012598   6.211472   -0.26492324 ... -1.4119787  -1.0823158
  2.5953612 ]","[ 1.1665481   5.7305193   2.06219    ... -0.36980033 -0.8311124
  2.2129269 ]"
655,The electrician installed the wiring.,The wiring was installed by the electrician.,"[ 4.5687833   5.863689    0.75556576 ... -1.1520296  -4.2733226
  0.34487444]","[ 2.0431273   2.3301742   0.47188172 ... -2.231929   -2.044814
  0.90293515]"
656,The plumber repaired the leak.,The leak was repaired by the plumber.,"[ 2.1304314e+00  4.0284348e+00  6.5684319e-04 ... -3.0437067e+00
 -1.6489878e+00  1.1243347e+00]","[ 0.93017644  4.8042507   2.1169214  ...  0.04535928 -4.108238
  0.54543144]"
657,The carpenter constructed the furniture.,The furniture was constructed by the carpenter.,"[ 0.8039903   0.4647326   1.1683605  ... -0.7757226   3.5294423
 -0.10784034]","[-1.7127067  -0.95697093  1.8279729  ... -2.3260713   3.8195097
  2.1917067 ]"
658,The painter painted the house.,The house was painted by the painter.,"[ 1.7119285  -3.157875    3.688351   ... -2.119549   -2.1490507
  0.58753556]","[-0.67222714 -1.4995091   2.7159357  ... -1.390703   -1.8061435
  1.5884159 ]"
659,The landscaper maintained the lawn.,The lawn was maintained by the landscaper.,"[ 2.951906   -2.1348796   0.61127007 ... -2.9162185   0.09804495
  0.9585555 ]",[ 3.461541  -1.695242   1.1347667 ... -2.9404614 -3.0723217  2.4458418]
660,The gardener cultivated the vegetables.,The vegetables were cultivated by the gardener.,"[ 1.1643203   3.0324414   0.90992934 ... -0.69810766 -2.255367
  1.8586437 ]","[-0.3437429   2.8019454   1.0939884  ...  0.00674264 -1.7292407
  2.196188  ]"
661,The farmer harvested the wheat.,The wheat was harvested by the farmer.,"[-1.5765985   2.6926098   2.0839663  ... -0.43755242 -1.5146998
 -0.14077193]",[-0.5470342  3.7491684  2.8231618 ... -0.7365797 -0.0959749  1.1242224]
662,The chef prepared a delicious meal.,A delicious meal was prepared by the chef.,"[-1.1458967   0.6135203   0.31180376 ... -0.58300024 -1.2669419
  0.98131835]","[-2.7398193   0.97933006  0.48824555 ... -0.7689105   0.13150218
  1.9508748 ]"
663,The waiter served the customers efficiently.,The customers were served efficiently by the waiter.,[ 2.0710263  2.7587662  3.473896  ... -1.6528193  1.929252   1.885521 ],"[ 1.8723325   2.9317622   2.7633357  ... -2.5749428  -0.60139704
  2.1422894 ]"
664,The cashier processed the transactions quickly.,The transactions were processed quickly by the cashier.,"[ 0.47426888  4.386954    1.5335096  ... -0.4649098   2.7294831
  1.7645588 ]","[ 0.77138895  2.8598495   1.5257497  ... -1.7095053   0.81666344
  2.2891545 ]"
665,The salesperson persuaded the customer to buy.,The customer was persuaded to buy by the salesperson.,[ 1.8682891  6.6886234  2.6132693 ... -0.6179968  1.1677649  3.1561384],"[ 2.2986763   5.5327764   2.1368425  ... -0.27909324  0.6180725
  2.3791182 ]"
666,The manager delegated the tasks effectively.,The tasks were delegated effectively by the manager.,"[ 3.714815    1.4627113   2.1813226  ... -0.80389917  1.821666
  2.4984822 ]",[ 2.3224013  1.4480947  2.6188316 ... -0.8131751  1.0954282  1.4762692]
667,The employee completed the project on time.,The project was completed on time by the employee.,"[ 2.6840725   1.6807125   1.8522696  ... -1.5678797  -0.26252052
  1.652553  ]",[ 0.3125309 -0.1893044  1.3846377 ... -1.6654892 -1.049609   1.1745989]
668,The client received excellent service.,Excellent service was received by the client.,"[ 1.7916306   4.0740814   0.81168526 ... -1.3197409   1.9216532
  2.45199   ]","[ 1.8177218   2.0820696   1.9113951  ... -1.9144888   0.47200352
  1.062247  ]"
669,The patient received prompt medical attention.,Prompt medical attention was received by the patient.,"[ 2.2492197   6.8007464   0.82902485 ... -1.7323738   3.7946484
  1.8898418 ]","[ 0.51510763  5.449517    0.85974187 ... -1.9935439   3.133377
  3.0115101 ]"
670,The doctor diagnosed the illness accurately.,The illness was diagnosed accurately by the doctor.,"[ 2.145378    6.9376554   1.2411183  ... -0.36531225  1.0018517
  3.1304276 ]","[ 0.9664241   4.3822813   1.3346827  ...  1.1656849  -0.02583101
  2.0306482 ]"
671,The nurse administered the medication carefully.,The medication was administered carefully by the nurse.,[4.568596   6.994426   0.5747956  ... 1.7048292  0.97661483 0.7823015 ],[0.6207717 7.989177  1.3253752 ... 0.8043527 0.8818562 1.4467702]
672,The therapist helped the patient cope with stress.,The patient was helped to cope with stress by the therapist.,"[ 2.0459268   8.200975   -0.25354838 ... -0.70115876  3.2429538
  1.5225483 ]","[ 2.6810195e+00  7.1608443e+00  2.4036567e-04 ... -5.7924718e-01
  3.2596853e+00  4.5855817e-01]"
673,The counselor offered valuable advice.,Valuable advice was offered by the counselor.,"[ 2.3147824   5.0909934   0.6274662  ... -1.4474219   3.5378485
  0.21823715]","[-1.6746165   2.681579    0.7268182  ... -0.45731175  1.6919756
  1.5416833 ]"
674,The teacher explained the concepts clearly.,The concepts were explained clearly by the teacher.,[ 1.0740417  2.1926215  2.4282537 ... -2.4989526 -2.4433377  1.7549411],[-1.1278229  1.6533189  1.699114  ... -1.4084547 -1.6827995  1.7824538]
675,The student understood the material thoroughly.,The material was understood thoroughly by the student.,"[-0.17576115  3.611635    1.3561105  ... -1.2458388  -0.4562299
  1.961998  ]","[-3.146486    3.2372146   2.5245488  ... -1.2184958   0.07012179
  2.2547612 ]"
676,The professor graded the exams fairly.,The exams were graded fairly by the professor.,"[ 0.8083387   2.628921    1.4355308  ... -2.755655    0.07471163
  2.4606423 ]","[-0.8126788   0.00306179  0.77913165 ... -1.4004066  -1.6292739
  2.557624  ]"
677,The principal managed the school effectively.,The school was managed effectively by the principal.,"[ 0.8004495   2.9600348   0.83842945 ... -1.1069071  -1.4441931
  1.1495632 ]",[-0.0170025  2.2322545  1.1253833 ... -1.9119856 -3.2553859  1.909317 ]
678,The secretary organized the files efficiently.,The files were organized efficiently by the secretary.,"[ 2.3104625   0.02935195  2.5362265  ... -0.21685378  1.7021472
  0.9556388 ]","[ 1.3806854  -0.7309892   1.2439904  ... -0.2014904   0.14284937
  0.77633995]"
679,The accountant prepared the financial report.,The financial report was prepared by the accountant.,"[-0.11263186 -0.17838526  2.759022   ... -4.143662    0.10428099
  1.4112979 ]","[-1.2484472   0.25068104  1.6827933  ... -1.2078633  -0.28230667
  2.1328154 ]"
680,The auditor reviewed the financial statements meticulously.,The financial statements were reviewed meticulously by the auditor.,"[ 0.4066442  -1.6964318   2.3021264  ... -2.9130054   0.0924426
  0.07627204]","[-3.3229442   0.12496193  1.7466856  ... -2.6823604  -0.7124587
  1.5855173 ]"
681,The investor funded the promising startup.,The promising startup was funded by the investor.,[ 2.4990132  3.3612077  1.9270083 ... -1.0147334 -2.8151755  2.698119 ],"[ 0.9632897   3.2731586   2.7763956  ...  0.11026948 -0.44389662
  1.720118  ]"
682,The company launched a revolutionary product.,A revolutionary product was launched by the company.,"[-0.45606273  1.5704817   1.4475155  ... -0.3239254  -3.02583
  1.3935068 ]","[-0.6150472   3.9020283   0.5425281  ... -0.86912686 -0.99319005
  0.49328014]"
683,The marketer created a successful campaign.,A successful campaign was created by the marketer.,[ 1.6219883  2.7968152  0.3259501 ... -1.4096031 -0.63485    0.8222532],"[ 0.73759437  3.1048038  -0.01684242 ... -2.1050236  -1.490583
  2.3972588 ]"
684,The advertiser produced a compelling commercial.,A compelling commercial was produced by the advertiser.,"[-0.05618513  2.3380482   1.426962   ... -1.5361054   0.292716
  3.4935856 ]",[-0.8322075  0.6874931  1.2716156 ... -2.0418706 -1.8983926  3.307724 ]
685,The consumer purchased the high-quality product.,The high-quality product was purchased by the consumer.,"[-0.03495602  5.6531086   0.94001883 ...  0.03807608  1.9295537
  3.023271  ]","[-1.3368769   4.4131875   0.92523956 ...  0.41952902  1.9786829
  1.8534558 ]"
686,The researcher published groundbreaking findings.,Groundbreaking findings were published by the researcher.,"[ 1.8310827   2.1789844   0.6668787  ... -2.0701854   0.18172348
  1.5869932 ]","[-0.5676253   1.4041258   0.66504675 ... -0.46978697 -1.293303
  1.3927698 ]"
687,The scientist made a significant discovery.,A significant discovery was made by the scientist.,"[ 1.09209     5.1336474  -0.5449984  ... -1.5866896   1.0228748
 -0.50758946]","[-1.6765722   3.809239    0.5753122  ... -0.8390854   0.51282257
  0.50631875]"
688,The inventor developed a useful invention.,A useful invention was developed by the inventor.,"[ 4.651943    6.597155   -0.34663123 ... -1.8338503   1.3189114
 -0.7832021 ]",[ 1.9924185  5.070827  -0.4877063 ... -1.111654   2.8912325  0.5713169]
689,The engineer designed a sophisticated system.,A sophisticated system was designed by the engineer.,"[ 0.5921465   3.9364517   0.15166685 ... -1.4953264  -1.6938202
  0.47190836]","[-0.7882006   4.8390703   0.9041627  ... -0.59734535  0.05139115
  1.9774925 ]"
690,The technician repaired the complex equipment.,The complex equipment was repaired by the technician.,"[ 2.8702757   5.033635    0.8123922  ... -0.55929893 -2.7332902
  2.1753087 ]","[ 1.1653523   4.87564     3.8768055  ... -0.34140277 -1.8004222
  1.829571  ]"
691,The mechanic overhauled the engine completely.,The engine was overhauled completely by the mechanic.,"[ 1.3066792   3.1586688   0.44762605 ... -2.1183443  -0.95401996
  2.01798   ]",[-1.4539471  2.2937567  1.1279111 ... -1.9934154 -1.7610207  2.3010461]
692,The pilot navigated the aircraft skillfully.,The aircraft was navigated skillfully by the pilot.,"[-0.07533983  3.7504015   1.3950288  ... -1.8574759   0.7173838
  1.7513274 ]","[-1.103788    4.4863048   2.0334234  ... -1.587336   -0.59805673
  2.5391524 ]"
693,The captain steered the ship safely.,The ship was steered safely by the captain.,"[-1.029251    5.978772    2.117075   ... -0.22794245  2.9268293
  0.2351271 ]","[-2.0594878   4.7012005   3.5237021  ...  0.5926968   1.857287
 -0.04634035]"
694,The driver drove the car cautiously.,The car was driven cautiously by the driver.,"[ 1.3357391   3.8192801  -0.40645596 ... -1.3152663   1.6636797
  3.6734822 ]","[ 0.13404587  2.652995   -0.11033802 ... -0.33337963  0.21802333
  3.5338492 ]"
695,The passenger enjoyed the scenic route.,The scenic route was enjoyed by the passenger.,"[ 2.1435614   0.18279038  0.9127365  ... -2.1078622   2.639751
  1.2260925 ]","[ 0.31440616 -2.7843602   2.505914   ... -1.4374142   1.7534014
  1.315745  ]"
696,The tourist visited the historical site.,The historical site was visited by the tourist.,"[ 1.0779902  -2.444823    1.5722322  ... -0.70556873 -0.48092857
  4.1684318 ]","[-2.9495282  -1.2035387   0.46707058 ... -0.6252234   0.94848526
  3.1770205 ]"
