,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
644,The landslide was massive., The landslide was extremely massive.,"[-1.9742829   2.0335712   2.238643   ... -1.7780762  -0.32491216
  1.5259032 ]",[-2.1195471  1.7839131  2.9076083 ... -1.9735031  0.6435961  1.195246 ]
645,The avalanche was dangerous., The avalanche was incredibly dangerous.,"[ 0.4740944   2.9075887   1.7910274  ... -1.7494643  -0.43781185
  2.6400228 ]","[-0.9336769   3.1406868   1.1196581  ... -1.6489248  -0.24328125
  1.9545296 ]"
646,The blizzard was intense., The blizzard was extremely intense.,"[-0.80195504 -0.7148986  -0.30918637 ... -1.3397177  -1.603717
  1.1553003 ]","[-0.8286355   0.03947952  0.07520884 ... -1.5950912  -1.1507517
  1.1553555 ]"
647,The ice storm was crippling., The ice storm was incredibly crippling.,"[ 0.7937756   1.392989   -0.14014132 ... -0.551721   -2.0524795
 -0.9015781 ]","[-0.09486     1.7919283   0.09279566 ... -1.328295   -1.1953238
 -0.8253036 ]"
648,The heat wave was brutal., The heat wave was extremely brutal.,[-1.990387   0.5438906  2.6300666 ... -0.6006818 -2.1411679  2.5479977],"[-1.8153093   1.5295902   2.9749675  ... -0.13073918 -1.5565319
  2.4797406 ]"
649,The cold snap was unexpected., The cold snap was surprisingly unexpected.,"[-0.05787212 -1.271561   -1.7393459  ... -1.6593181  -0.12219543
  1.7561965 ]","[ 0.7910582  -0.877088   -1.1807916  ... -1.8091551   0.30827972
  1.6354954 ]"
650,The temperature was mild., The temperature was remarkably mild.,[ 1.6509469 -2.8053062  0.3361226 ... -1.462898  -2.601184   3.6239517],"[ 1.2122362  -1.3982693   0.19689931 ... -1.6982555  -2.2306798
  2.8093796 ]"
651,The humidity was high., The humidity was extremely high.,"[ 0.49728227 -0.7350792   2.248075   ...  0.1363446  -2.897882
  1.3929927 ]","[ 0.06402952  0.0924252   2.2389805  ...  0.02401165 -2.3193662
  0.3691773 ]"
652,The pressure was low., The pressure was surprisingly low.,"[-1.6524966   3.9400997   1.0763264  ...  0.06570339 -2.4632666
 -0.33840093]","[-0.74265236  3.458845    1.4016777  ... -0.795338   -1.4324778
 -0.93994635]"
653,The forecast was accurate., The forecast was remarkably accurate.,[ 0.8599428 -0.8148257  0.7223225 ... -0.6985622  0.7068259  3.3339772],"[ 0.48820043 -0.8336811   0.7124489  ... -1.6273528   0.90492946
  2.6766422 ]"
654,The prediction was wrong., The prediction was slightly wrong.,"[-0.8901638   2.7782872   0.9080409  ... -0.8349126   0.24497871
  3.805801  ]","[-0.8408974   1.2082154   1.2329656  ... -0.88173026  1.2167531
  1.2968024 ]"
655,The warning was timely., The warning was very timely.,"[-0.572964    3.6301594   0.35463217 ... -1.725996    0.30389905
  2.5136695 ]","[-0.8060258   2.8659031   0.8641057  ... -1.099467    0.87679714
  1.715448  ]"
656,The alert was urgent., The alert was extremely urgent.,[-1.1070057  5.3192     2.258102  ... -1.0443807 -1.300163   3.4152856],[-1.2434462  5.2033906  2.8048127 ... -1.2649299 -0.786321   3.1571577]
657,The response was swift., The response was very swift.,"[ 0.7987118   4.4643893   0.7912454  ... -0.9717201  -0.01007481
  1.219262  ]","[ 0.24007632  4.119619    1.450934   ... -1.6507063   0.98684675
  1.1598029 ]"
658,The rescue was successful., The rescue was remarkably successful.,"[ 3.5162635   5.5925016   1.2721813  ... -2.1052318  -0.57165825
 -0.1613147 ]","[ 3.7415047   4.6364465   0.9494419  ... -1.9244376  -0.72415036
 -0.6734608 ]"
659,The recovery was slow., The recovery was surprisingly slow.,"[ 1.4003937   0.64215416  2.419724   ... -0.8784014   0.53363705
  2.695273  ]","[ 2.1013427   2.1923015   2.4196758  ... -0.60223633  1.3150848
  1.6929173 ]"
660,The rebuilding was difficult., The rebuilding was extremely difficult.,"[-2.0251746  -0.13247423  1.153992   ...  0.2414455  -0.19727293
  2.0382438 ]","[-1.500339    0.88149935  1.5952033  ...  1.0563424  -0.4661744
  1.3401006 ]"
661,The reconstruction was expensive., The reconstruction was very expensive.,"[-1.4506195   2.3707683   1.9263098  ... -0.72947663 -0.89921397
  2.2392917 ]",[-1.379722   2.4703686  1.9408425 ... -1.0577987 -0.5632008  1.977096 ]
662,The damage was extensive., The damage was extremely extensive.,"[-1.027781    3.8746884   3.4737148  ...  0.09493282 -1.9129032
  1.6080763 ]","[-1.7173105   4.13956     3.0991628  ...  0.5196938  -1.1998318
  0.80622196]"
663,The destruction was complete., The destruction was remarkably complete.,"[-2.4531589   3.4297833   1.8885378  ...  0.8592946  -0.21019487
  0.26446122]","[-1.2927803   2.151873    1.2765309  ...  0.22606753  0.6173131
 -0.33551225]"
664,The loss was significant., The loss was very significant.,[-0.717039   2.9473112  1.370244  ... -1.0151262 -1.0905992  1.6478462],"[-1.1053746   2.6258624   1.4835988  ... -1.2080462  -0.29622248
  0.28388745]"
665,The impact was profound., The impact was extremely profound.,"[-0.9490126   5.0847025   1.3954184  ...  0.6902251  -1.1862797
  0.25929785]","[-0.64391905  4.6482897   1.3015962  ...  0.65344006 -0.5613695
 -0.39952472]"
666,The consequence was severe., The consequence was very severe.,"[-1.674091    5.99626     1.0504166  ...  0.22622588  1.3565352
  1.6472085 ]","[-1.980359    5.2730517   0.1592428  ...  0.56740814  1.4976631
  0.75978947]"
667,The effect was lasting., The effect was very lasting.,"[ 0.0793363   3.921411    1.3007959  ...  1.4346031  -0.50246435
  0.2798121 ]","[ 1.1090679   3.5107622   1.4849342  ...  0.79906887 -0.41915953
 -0.46098888]"
668,The change was noticeable., The change was extremely noticeable.,"[-0.51268065 -1.0842937   1.394376   ...  1.0160248  -1.2676178
  0.04588173]","[-0.25126535  0.4759747   0.79874754 ...  1.0025536  -0.44560468
  0.00972406]"
669,The difference was subtle., The difference was slightly subtle.,"[ 0.9554952  -1.1905067   1.1675503  ... -0.83140707 -3.8274608
  1.0787655 ]","[ 0.7221325  -1.9765038   0.7764461  ... -1.0120443  -2.5758505
 -0.16141826]"
670,The variation was significant., The variation was very significant.,"[ 1.117942   -1.3410527   0.6842605  ... -1.1438669  -0.86474144
  1.2206652 ]","[ 0.58331805 -2.4859335   0.56361216 ... -1.1520799  -1.350578
  0.7508499 ]"
671,The fluctuation was unpredictable., The fluctuation was extremely unpredictable.,"[ 0.36178675  1.4509112   0.28986755 ...  0.5484842  -1.8325235
  1.3418146 ]","[ 0.01345439  0.87253004  0.05994184 ...  0.3723821  -1.3227503
  1.055677  ]"
672,The stability was questionable., The stability was slightly questionable.,"[-1.1752988   0.9737296   0.4188078  ...  0.75655234  0.6209742
  1.9715573 ]","[-0.395599    0.5554077   0.71230704 ...  0.1925437   0.846108
  0.5690153 ]"
673,The equilibrium was fragile., The equilibrium was very fragile.,[ 2.1846812  2.2857306  2.2705774 ... -0.6971891 -0.8987957  2.534457 ],"[ 1.4064727   2.028305    1.9635363  ... -0.39580974 -1.1987873
  1.8332609 ]"
674,The balance was precarious., The balance was extremely precarious.,"[ 0.21499173  0.690131    0.64150727 ... -0.6091197   0.06551604
  3.867389  ]",[-0.4089664  1.3713115  1.0824939 ... -0.951478   0.6010149  2.666776 ]
675,The harmony was disrupted., The harmony was slightly disrupted.,"[ 1.806995    1.9008999   0.67802703 ... -0.40470058  1.1679542
  1.2411034 ]","[ 1.52325     0.49341497  0.5745624  ... -0.3109525   0.5694171
  0.59716004]"
676,The peace was shattered., The peace was completely shattered.,[ 0.8938344  4.3473487  1.74007   ... -0.8014272  0.952627   1.9326559],"[ 0.5792584   5.3416877   1.8509005  ... -0.45558754  3.1205995
  1.1678156 ]"
677,The tranquility was disturbed., The tranquility was very disturbed.,[ 1.1670431  1.3334957 -0.7221041 ... -0.4647242  0.7637165  1.3359896],"[ 1.3823484   0.23047349  0.1138431  ... -0.6354947   0.92684513
  1.4524059 ]"
678,The calm was deceptive., The calm was surprisingly deceptive.,"[ 1.6620474   1.0102751   0.7613811  ...  0.1594193  -0.22165465
  1.2534822 ]",[2.0374806  1.3635826  0.66533226 ... 0.02570752 1.1810917  0.99126047]
679,The silence was broken., The silence was abruptly broken.,[1.3051307  2.757209   0.7109321  ... 0.09632935 1.8189363  2.4022608 ],[1.2932171  3.3016613  0.67031145 ... 0.1200997  2.7263577  1.4561695 ]
680,The quiet was profound., The quiet was very profound.,"[ 1.7786833  -0.44958705  1.148207   ... -0.30284247  1.8678802
  2.0283651 ]","[ 1.7586212   0.10961163  1.5668739  ... -0.46261835  1.537104
  1.8359278 ]"
681,The stillness was absolute., The stillness was remarkably absolute.,"[ 0.20049453 -1.081736   -0.5688721  ...  0.22071898  0.9901214
  2.1652207 ]","[ 0.83061093 -1.6228268  -0.11465965 ...  0.06394158  1.0839117
  1.3312615 ]"
682,The house is large., The house is incredibly large.,"[-0.6973797  -3.0500205   3.1334128  ... -0.76710767 -3.3453212
  3.2534165 ]",[-1.4453335 -2.80537    2.1936746 ... -0.9815685 -2.6634212  2.7029164]
683,The apartment is small., The apartment is surprisingly small.,[ 1.1004057 -5.229045   3.7624428 ... -0.9547283 -4.038886   3.7181175],[ 1.8751351 -6.013861   2.874139  ... -1.6295915 -3.1562102  3.274681 ]
684,The room is spacious., The room is very spacious.,"[ 0.32303438 -4.131495    1.8144757  ...  0.01895362 -2.3080926
  2.962448  ]","[ 0.7196204  -3.659619    1.0686933  ...  0.36701572 -1.8746662
  2.2818394 ]"
685,The bedroom is cramped., The bedroom is extremely cramped.,"[ 1.1496545  -4.4725676   1.0937212  ...  0.23322554  0.12799439
  1.5254142 ]","[ 1.1356565  -4.5306497   0.77426845 ...  0.08175933  0.11181664
  1.3823296 ]"
686,The kitchen is modern., The kitchen is very modern.,"[ 0.96985245 -1.7019942   0.83112794 ... -0.33971256 -2.5203795
  2.6846611 ]","[ 1.181122   -1.2878436   0.79701453 ...  0.04598295 -2.6336777
  2.5342457 ]"
687,The bathroom is old., The bathroom is quite old.,"[-0.33546537 -1.4427027   2.7494907  ... -1.5271714  -1.43979
  1.7544495 ]","[-0.8575068  -1.4300904   2.760812   ... -0.76177484 -2.2357635
  1.1517228 ]"
688,The garden is beautiful., The garden is incredibly beautiful.,[ 2.0663047 -2.3242073  0.5566986 ... -0.8902699 -3.638535   3.6774476],"[ 1.3050667  -2.4561412   0.28325117 ... -0.3492073  -2.1616294
  3.790762  ]"
689,The yard is small., The yard is surprisingly small.,"[ 1.0123316  -3.4471612   2.8955016  ... -0.22505419 -3.7399147
  2.5379016 ]","[ 0.58199316 -5.22293     2.3664904  ... -0.17335074 -2.8216317
  2.6361468 ]"
690,The view is stunning., The view is remarkably stunning.,[-1.2112651 -2.433323   2.4264393 ...  1.23334   -1.3394464  3.2047153],"[-1.6084852  -2.624997    0.81193763 ...  0.26290286 -0.98070604
  2.3082273 ]"
691,The location is convenient., The location is very convenient.,"[ 2.4939914  -3.217368    0.98958766 ... -0.73762673 -0.44948617
  2.7306688 ]","[ 2.083676   -3.0461817   1.0328215  ... -1.0678631  -0.32331762
  2.1547916 ]"
692,The neighborhood is quiet., The neighborhood is remarkably quiet.,"[ 1.3011572  -3.793429    1.1911238  ...  0.76308507 -1.6531299
  2.4160478 ]",[ 1.1619992 -5.2012095  1.0103365 ...  0.1174827 -0.7949419  2.2823713]
693,The community is friendly., The community is very friendly.,"[ 3.371512   -0.28857225  3.6713042  ... -0.12097424 -2.8434372
  1.6906936 ]","[ 3.9618196  -0.25789133  3.9950657  ... -0.7742885  -2.89877
  1.4901685 ]"
694,The city is bustling., The city is extremely bustling.,[-1.7380722 -2.542832   2.038175  ...  0.624153  -2.1537082  1.4987032],"[-0.6428815  -2.720726    1.8114538  ...  0.34504405 -1.2745032
  1.8147488 ]"
695,The town is quiet., The town is surprisingly quiet.,"[ 2.1395447  -3.2706249   1.7982038  ...  0.30886683 -1.8866898
  2.6448827 ]","[ 1.6116723  -4.4587264   1.507506   ... -0.30440447 -1.0550537
  2.8701704 ]"
696,The village is peaceful., The village is very peaceful.,"[ 2.1516356  -3.0484023   1.7830893  ...  1.3326763  -0.59706527
  2.7318501 ]",[ 1.7421333 -3.03701    1.7611777 ...  0.8731691 -0.6154969  2.6840088]
697,The countryside is scenic., The countryside is incredibly scenic.,"[ 1.2851870e+00 -3.0772474e+00  1.6458499e+00 ...  1.3095379e-03
 -6.7798454e-01  2.1120722e+00]","[ 1.0754012  -2.0632493   1.4647883  ...  0.47035977  0.6022448
  1.624187  ]"
698,The landscape is dramatic., The landscape is very dramatic.,[-1.071646  -3.5994267  2.3757746 ... -0.8801152 -0.7702338  1.536269 ],"[-0.9442008  -4.300236    2.4212058  ... -0.97984713 -0.6591283
  1.2433379 ]"
699,The scenery is breathtaking., The scenery is extremely breathtaking.,"[-1.5630108  -2.9248288   1.3888385  ... -0.7442368   0.36032528
  1.8282707 ]",[-1.2168297 -2.964755   1.3768334 ... -0.8743434  0.9325404  1.5742553]
700,The environment is pristine., The environment is remarkably pristine.,[ 2.0817132  1.3117507  3.0518765 ... -1.6418374 -1.0730999  2.219656 ],"[ 1.7963022   0.66921514  2.7986963  ... -1.761962   -0.72182757
  0.8707412 ]"
701,The air is clean., The air is very clean.,[ 3.0918388  4.4319754  3.0636106 ... -0.9308506 -4.9252024  1.6874135],[ 2.796815   5.0666747  3.3556073 ... -0.8822138 -5.2690063  0.6936709]
702,The water is pure., The water is exceptionally pure.,"[ 0.57471704  5.8062873   1.9069799  ...  0.27825958 -3.5037055
  2.2796311 ]",[ 0.3032708  4.1440196  2.0613468 ...  0.1418231 -3.5172443  1.6123234]
703,The soil is fertile., The soil is very fertile.,[ 0.7594412  4.7193174  4.236865  ... -2.6827817 -3.5939438  2.577973 ],[ 0.69535    3.8948858  4.234054  ... -2.7065074 -3.2085884  2.3715355]
704,The land is barren., The land is extremely barren.,"[-2.4376264   1.1653202   3.0695503  ... -1.5784427   0.38854536
  2.3701413 ]",[-2.1876724  1.1531239  3.0785964 ... -1.1348122  0.6886013  2.2615116]
705,The desert is vast., The desert is incredibly vast.,"[-0.19400688  1.8022989   3.3075976  ...  0.45220613 -0.68591183
  1.5950278 ]","[-0.79994106  1.1498115   2.7899625  ...  0.12708573 -0.35633874
  1.6632051 ]"
706,The ocean is deep., The ocean is extremely deep.,"[-1.5416276   4.704095    4.4208217  ... -0.01256254 -3.5572
  1.0001234 ]","[-0.89056396  4.0095153   4.035894   ... -0.3784722  -3.3649695
  0.35953307]"
707,The beach is sandy., The beach is very sandy.,"[ 2.2171717   0.6002709   4.4177246  ... -0.07025361 -0.97782785
  2.8059878 ]",[ 1.8100644 -0.7349183  4.2137523 ... -0.6352429 -1.2295451  2.6831024]
708,The mountains are high., The mountains are extremely high.,"[ 0.5450655   2.828177    0.8582546  ... -0.02565217 -1.9086664
  2.3556907 ]","[ 0.17370212  1.2690735   1.4070563  ... -0.20490658 -1.4606485
  2.1906636 ]"
709,The hills are rolling., The hills are very rolling.,"[ 1.165148   -0.95091265  0.6922782  ... -0.06689446 -2.399478
  2.6215441 ]","[ 1.0328598  -1.5338764   2.5782785  ... -0.62199765 -2.767464
  2.8048775 ]"
710,The valley is lush., The valley is incredibly lush.,"[ 1.7711041  -2.571535    5.073662   ... -0.05142461 -1.8175297
  2.902492  ]","[ 1.6251493  -2.6803029   3.8793705  ...  0.17818642 -0.9486754
  2.2351496 ]"
711,The river is wide., The river is very wide.,"[-0.20588243  2.3094795   2.4081593  ... -0.90411365 -2.5490088
  1.3333031 ]","[-0.45859814  1.8057522   1.8515583  ... -0.53411    -3.4267044
  1.4691252 ]"
712,The lake is calm., The lake is remarkably calm.,"[ 1.8664379   0.06186037  1.7187967  ... -0.689623   -2.1206348
  4.3129177 ]",[ 0.9352159 -2.032799   1.1937089 ... -0.8558324 -2.0658839  3.1055763]
713,The forest is dense., The forest is extremely dense.,"[ 0.12452469 -0.77470976  2.3537793  ... -1.1589665  -0.4681471
  1.645951  ]","[ 0.01971114 -0.316241    1.6505967  ... -0.88606626  0.39419666
  1.079644  ]"
714,The trees are tall., The trees are very tall.,"[-0.79724205  1.2393837   0.35175014 ... -1.4158674  -4.706196
  1.284655  ]",[-1.1637728  0.8386428  0.5736315 ... -1.2817793 -3.9039726  0.8543565]
715,The plants are vibrant., The plants are extremely vibrant.,"[ 1.2944906  -0.7729046   1.6812     ...  0.67977965 -5.2727804
  2.4471679 ]","[ 0.9299863   0.08877639  1.2067293  ...  0.59429574 -4.9433913
  2.3398778 ]"
716,The flowers are colorful., The flowers are very colorful.,"[ 2.458756    4.148713    0.77416456 ...  0.10241339 -4.679296
  1.3777148 ]","[ 2.2883174   3.0683506   0.01001104 ... -0.09925953 -4.9884505
  1.1938592 ]"
717,The animals are diverse., The animals are extremely diverse.,"[-0.65191936  0.03104119  3.0343807  ... -2.0106952  -1.3167197
  2.9005122 ]","[-0.27290463  0.60156345  2.6236684  ... -2.3841636  -0.46374452
  2.085033  ]"
718,The wildlife is abundant., The wildlife is very abundant.,"[ 0.23201942 -0.43874264  2.245938   ... -2.5688233   1.0281022
  2.4942558 ]","[-0.0681674  -0.5262998   2.7761326  ... -3.1246436   0.31718728
  2.3514497 ]"
719,The birds are singing., The birds are sweetly singing.,"[ 0.9970524   3.178748    0.21231589 ... -2.0535789  -2.1826713
  1.2867409 ]",[ 1.248503   2.2078133  1.5288185 ... -1.6329986 -1.6479006  0.522679 ]
720,The insects are buzzing., The insects are loudly buzzing.,"[ 1.6999594   1.3295653  -0.34133422 ... -0.34753045 -2.139248
  2.3364875 ]","[ 1.129044    3.0050094  -0.22380857 ... -0.41071424 -1.9820275
  2.4891367 ]"
721,The sounds are peaceful., The sounds are very peaceful.,"[-0.18152952  2.2418365   0.28509656 ... -0.91715    -0.00347692
  1.0821253 ]","[-0.36843348  2.2543485   0.29983923 ... -1.5850649  -0.25358054
  1.0315877 ]"
722,The silence is broken., The silence is suddenly broken.,"[ 0.571105    3.7328918   0.735868   ... -0.49073154  1.2494813
  2.0363421 ]","[ 0.89655274  4.2496653   0.9667199  ... -0.44762614  2.0709822
  1.6047345 ]"
723,The quiet is profound., The quiet is very profound.,"[ 1.2163144  -0.06933133  0.6960126  ...  0.3745237   0.21386869
  1.7176832 ]","[ 1.3975867   1.5440315   1.5136019  ...  0.02981011 -0.17093591
  1.7225822 ]"
724,The stillness is absolute., The stillness is remarkably absolute.,"[ 0.00286964 -0.50929445 -0.81920266 ...  0.5147606   0.13632445
  1.9753145 ]","[ 0.24172807 -1.1185843  -0.49213347 ...  0.3907923   0.02922566
  1.3646291 ]"
