,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
634,The resolution was fair., The resolution was unjust.,"[-0.55683434  2.7794871  -0.63986266 ... -0.5520679   0.967718
  1.9725176 ]","[-1.5023628   3.8271313  -0.7815507  ... -0.30792037  0.26736957
  1.2876912 ]"
635,The decision was wise., The decision was foolish.,[0.05660319 4.758694   0.44530973 ... 0.20847623 2.9847271  2.9063172 ],"[ 0.27517322  5.3825507   0.60251963 ... -1.3760161   2.3956144
  2.9533923 ]"
636,The choice was excellent., The choice was poor.,"[-1.2785007   1.6107237   0.5598142  ...  0.01583165  1.4624411
  1.9537966 ]","[-2.032062    2.6269414   1.129494   ...  0.11641534  2.2069333
  1.5594774 ]"
637,The selection was appropriate., The selection was inappropriate.,[0.79890615 0.85299414 0.5790843  ... 0.65212333 1.0086011  1.7164538 ],[0.6562964  2.1532924  1.1368265  ... 0.11206086 1.5737219  1.157201  ]
638,The outcome was positive., The outcome was negative.,"[ 0.86352766  4.40011     1.1928505  ... -1.407669    1.4644724
  2.0001688 ]","[ 0.3753074   4.5689025   0.89330196 ... -1.8031082   1.8620522
  1.1027422 ]"
639,The result was favorable., The result was unfavorable.,[ 2.0182042  3.9256394  0.7034961 ... -1.11571    1.9445698  2.7921758],"[-0.36402822  3.9592674   0.34245607 ... -1.1387848   1.6242863
  3.0307088 ]"
640,The impact was significant., The impact was minimal.,"[-0.4460349   5.275222    1.1604131  ...  0.40686402 -0.84119684
  0.43256012]","[ 1.0303458   3.4911506   1.6503319  ... -0.15974729 -0.33981642
  0.8216008 ]"
641,The effect was profound., The effect was negligible.,"[ 0.42238778  5.001044    1.4621705  ...  0.5150771  -1.311423
 -0.05015158]","[ 2.4227295   3.3925228   1.6365856  ... -0.38882408  0.26228434
  0.7164322 ]"
642,The consequence was beneficial., The consequence was detrimental.,[ 0.3766325  6.251853   0.7414355 ... -0.5133771  2.8082128  1.0626447],"[-0.79815006  5.043299    0.6137398  ...  0.0088761   2.6406147
  1.1286132 ]"
643,The implication was positive., The implication was negative.,"[ 2.232923    2.4424193   0.81257784 ... -0.59095633  2.0876942
  1.7910931 ]","[ 1.6852106   2.2052164   0.3216899  ... -0.33611026  2.321813
  1.9330881 ]"
644,The implication was clear., The implication was unclear.,"[ 1.4464147   2.1376514  -0.08194294 ...  0.04654012  1.0925648
  1.7075428 ]","[ 1.4033887   1.4492929   0.85569745 ... -0.9752814   1.3661907
  2.2037413 ]"
645,The interpretation was accurate., The interpretation was inaccurate.,"[ 0.22507851  1.3919117  -0.18345606 ... -1.0433466   1.3145359
  2.1912944 ]","[-0.04974003  1.4917407  -0.02928739 ... -1.4765353   1.4186491
  1.912658  ]"
646,The analysis was thorough., The analysis was superficial.,"[ 0.9922782  -0.1703138   1.4006145  ... -1.5526935  -0.18650647
  1.9489539 ]","[ 1.536629   -1.4530389   1.4636981  ... -0.6730164  -0.56522936
  1.6391153 ]"
647,The assessment was fair., The assessment was unfair.,"[ 1.5527358   1.0223897   0.79877156 ... -2.2145743  -0.8946875
  1.5217957 ]","[ 0.9044011   2.3671863   0.14688925 ... -1.9834652  -1.1299622
  1.290354  ]"
648,The evaluation was positive., The evaluation was negative.,[ 3.5028527  1.1755495  1.684454  ... -2.326936   0.4243965  1.5594794],[ 2.169595   1.9701477  1.5404793 ... -2.4827125  0.8673285  1.3726541]
649,The review was favorable., The review was unfavorable.,"[ 3.264742   -0.19329426  0.84352124 ... -1.3825362   1.9742782
  1.3703673 ]","[ 1.7145761  -0.32501402  0.754216   ... -1.1226778   2.037388
  1.2040006 ]"
650,The feedback was helpful., The feedback was unhelpful.,"[ 0.47040638  4.3794236   1.3754269  ... -1.2469561   0.97766876
  0.23355904]","[ 1.027486    2.8435543   0.97545844 ... -0.718587    1.708507
  0.19672592]"
651,The comment was insightful., The comment was irrelevant.,"[ 0.8064308   0.5352635   1.2102487  ... -0.9434865   2.208306
  0.30902562]","[ 0.19871159  1.8662602   2.4546514  ... -0.8753463   4.0019383
 -0.12642653]"
652,The suggestion was valuable., The suggestion was useless.,"[ 2.1248825   3.1226497   1.2624543  ... -0.09090009  1.9913695
 -0.03681066]","[ 2.6727858   3.573146    1.0892575  ... -0.12123141  3.9531636
  0.58168757]"
653,The advice was sound., The advice was misguided.,[-1.3142154  4.3777566  1.1947432 ... -1.1925747  2.3383577  1.9218677],"[-0.20173922  4.8806615   1.1436025  ... -1.7060896   3.0084977
  2.4050803 ]"
654,The recommendation was excellent., The recommendation was poor.,[ 0.5959087  2.5759745  0.5829475 ... -1.1565759  3.911649   2.5458713],"[ 0.21116528  2.4185956   1.0451744  ... -1.6649097   4.4346504
  2.4105766 ]"
655,The support was invaluable., The support was insufficient.,"[ 2.7940192   4.064915    1.4194193  ... -1.1136554   0.30282706
 -0.04625954]","[ 2.4449208   4.769732    1.8161141  ... -0.78925216  0.68919384
  0.74398977]"
656,The assistance was helpful., The assistance was unhelpful.,"[ 2.0949395   5.675864    1.2656505  ... -1.3121618   1.3824037
  0.26284516]","[ 1.6967553   4.7144017   0.5515427  ... -0.7138366   1.3758698
  0.14331017]"
657,The contribution was significant., The contribution was insignificant.,"[ 1.3194861   3.1155598   0.77298343 ... -0.5672726   1.0233713
  0.2112999 ]","[ 2.8513951   2.2235827   1.1574386  ... -0.6910202   2.1439002
  0.70621145]"
658,The participation was enthusiastic., The participation was apathetic.,[ 1.2506007  1.0711306  1.4813931 ... -2.1051178 -1.0233027  3.003688 ],"[ 2.8667037   0.7092958   1.3191622  ... -2.062908   -0.37802497
  1.2351515 ]"
659,The engagement was high., The engagement was low.,"[ 0.10552514  0.76404804  0.82760924 ... -1.1179454  -0.04082727
  3.6460586 ]","[ 0.7990199   1.7596802   0.96949613 ... -2.022176    0.8275641
  2.2759445 ]"
660,The response was prompt., The response was slow.,"[ 1.2936116   4.7095194   1.1775215  ... -1.4840515  -0.26136443
  0.52292645]","[-1.129315    3.6818435   2.3870351  ... -1.6383156   0.56065255
  1.9396467 ]"
661,The reaction was positive., The reaction was negative.,"[ 1.0866314   5.7910433   1.2337162  ... -0.17536442 -1.4116571
  2.509936  ]","[ 1.6488682   5.540948    1.0420706  ... -0.58474714 -2.2022457
  2.1545181 ]"
662,The performance was excellent., The performance was poor.,"[-0.12848487  0.831233   -0.15236607 ... -1.3803401  -1.077743
  2.2867973 ]","[-0.18230218  0.7152804   0.03997741 ... -2.0106964  -0.5654654
  1.4705813 ]"
663,The quality was high., The quality was low.,"[-1.4487219   2.2311864   1.2458442  ... -0.6080574  -0.47975627
  2.0405228 ]","[-1.9330727   2.272079    1.6403106  ... -0.80936795 -0.3142944
  1.0219024 ]"
664,The quantity was sufficient., The quantity was insufficient.,[-1.731538   4.5722046  1.6586201 ... -0.3936378 -2.1721551  1.9228103],[-1.5970134  5.0034347  1.5171027 ... -1.2021691 -1.8738579  1.8995562]
665,The price was reasonable., The price was exorbitant.,[ 1.7673982  3.0803318  2.1870878 ... -1.0086006 -1.749967   2.0009482],[ 0.4166716  3.4776711  2.7141042 ... -0.5771221 -1.9617329  0.6288558]
666,The concert was amazing., The concert was terrible.,"[-0.43497825  0.05399637  0.27371365 ... -0.8412048  -1.7090133
  2.1649246 ]","[ 0.527129   -0.02365809  0.2675895  ... -0.23901486 -0.89449865
  1.572013  ]"
667,The movie was captivating., The movie was boring.,"[-0.94441223  1.3070385   2.2543795  ... -0.23046513  1.4298636
  3.329925  ]","[ 0.77764046  0.9895275   1.495192   ... -0.4921492   2.349221
  1.7286389 ]"
668,The play was entertaining., The play was dull.,"[ 0.37672797 -0.12084236  1.6512613  ... -0.5838511  -0.02885249
  1.5296854 ]","[ 1.5217489  -0.7778764   0.4618656  ... -0.27709576  1.8993871
  0.1362716 ]"
669,The book was fascinating., The book was tedious.,"[-1.6958545  -0.03424108  2.555188   ... -1.2977506   2.8209236
  2.590732  ]","[ 0.03749287 -0.99547464  2.1286588  ... -0.8274109   3.6230538
  1.6020187 ]"
670,The music was uplifting., The music was depressing.,"[ 0.26192388  2.237754    1.0456938  ... -0.86247426  0.21796706
 -0.2488842 ]",[ 1.2820532  1.0874219  1.0532087 ... -0.9899227  1.5314424 -0.5093411]
671,The art was inspiring., The art was uninspired.,"[-1.2932463   1.494086    1.4295614  ... -1.5780054  -0.26536652
  2.0689082 ]","[-0.50547177 -0.2202484   0.11800722 ... -2.3412478   2.3094363
  0.76999265]"
672,The dance was graceful., The dance was clumsy.,[ 1.2659838  0.1340785  1.8648783 ...  0.5550019 -0.8888362  2.5679624],"[ 0.73161304 -0.73554265  1.8225752  ...  0.86932516  1.406063
  2.6250343 ]"
673,The performance was superb., The performance was awful.,"[-0.3761873   0.9153921   0.12717585 ... -1.589494   -1.395087
  2.072449  ]","[-0.27344674  0.7263104   0.3046834  ... -1.6765311  -0.36160773
  0.9768051 ]"
674,The show was spectacular., The show was disappointing.,"[-0.00909305 -0.31316763  1.3024222  ... -0.65731597 -1.4475734
  2.7093544 ]","[ 1.7623348  -1.7133023   0.8010731  ... -0.50268567 -0.61329633
  1.5631446 ]"
675,The exhibition was impressive., The exhibition was underwhelming.,[-2.478429  -3.2577064  1.7287695 ... -1.1693825 -2.0308194  1.8528183],"[-0.36262035 -3.4668891   1.3324512  ... -0.8718446  -0.45917758
  0.06255416]"
676,The museum was fascinating., The museum was boring.,"[-0.8158873  -1.5709264   1.7331053  ... -1.9635779  -0.83354855
  2.0985456 ]","[ 0.9017645  -1.9940062   0.9981815  ... -1.6714075  -0.05679478
  0.56446445]"
677,The gallery was inspiring., The gallery was disappointing.,"[-2.633466   -4.856781    2.130058   ...  0.25463587 -2.4009748
  1.2651616 ]","[-1.0026795  -5.8157105   1.5854335  ...  0.20292535 -0.8388874
  1.0398856 ]"
678,The painting was beautiful., The painting was ugly.,"[-2.1309094   0.23582172  1.9391384  ... -1.173193   -1.2317463
  2.3325176 ]","[-1.6595516  -0.06446402  2.326661   ... -1.2443315  -0.6089659
  0.71726245]"
679,The sculpture was exquisite., The sculpture was crude.,"[-3.4201515   0.99786884  1.4453242  ... -2.3685613   0.9818491
  2.7631836 ]","[-2.7332737   0.98349935  2.100961   ... -1.714315    1.5432183
  1.5438237 ]"
680,The photograph was stunning., The photograph was blurry.,"[-4.3318877  -0.1076375   0.65425885 ... -0.0421129  -1.3689072
  2.7908404 ]","[-3.6942964   0.5785741   1.3170375  ... -0.25357288 -0.5927304
  2.4903116 ]"
681,The poem was moving., The poem was unmoving.,"[ 0.06791198  2.532846    3.121942   ... -2.3392227  -0.19189999
  0.35477713]","[ 1.585156    1.7255144   1.7858862  ... -0.48119774  1.0384551
  0.20056908]"
682,The story was compelling., The story was unbelievable.,"[-1.1748095   0.18280526  2.3618202  ... -0.1085973  -1.2931721
  2.4699817 ]","[-0.9518237   1.1980028   2.1976972  ...  0.23414233  0.05122089
  1.3157363 ]"
683,The novel was gripping., The novel was dull.,"[-1.4041189   1.4628994   3.2962608  ... -0.4646079   0.80728054
  2.7636206 ]","[ 0.37935215 -0.2786212   1.9182665  ... -0.607755    1.8419237
  1.0804139 ]"
684,The writing was excellent., The writing was poor.,"[-1.2070751  -0.42614755  1.3619392  ... -0.5146655   1.3845047
  1.996301  ]","[-1.4746443  -0.29945406  2.056194   ... -0.683698    1.7929938
  1.6305634 ]"
685,The style was elegant., The style was clumsy.,"[ 0.00313084 -1.060177    0.3749799  ... -0.5400047  -1.976792
  1.4820737 ]","[-0.6996125  -1.2028277   1.2500397  ... -0.02051321 -0.77964354
  1.0434222 ]"
686,The prose was lyrical., The prose was clunky.,"[ 0.99015284 -0.7591996   2.1022131  ... -1.0633312  -0.7982461
  2.1373684 ]","[-0.38053998 -1.8324499   2.989539   ... -0.1034449   1.0986879
  0.52311426]"
687,The dialogue was sharp., The dialogue was flat.,[1.2883008  1.1240762  1.850836   ... 0.49304637 0.41268134 1.5558786 ],"[ 2.413482    0.14704165  0.73793936 ... -0.62421906  1.472852
 -1.0768286 ]"
688,The characters were well-developed., The characters were underdeveloped.,"[ 0.25936523 -3.7066083   0.8036004  ... -0.64507383 -0.8305101
  2.3669019 ]","[-0.28892154 -1.3577979   1.493085   ... -0.19112347 -0.30269605
  0.72254664]"
689,The plot was intricate., The plot was predictable.,[-0.9847914 -3.4276676  1.7134311 ... -0.3756782 -2.4084554  1.2726463],"[ 0.15263546 -2.5480552   0.19420835 ... -0.5240251   0.14417033
  0.18414243]"
690,The ending was satisfying., The ending was disappointing.,"[ 2.8301299  -0.28143674  0.64380586 ... -0.7257164   2.3280113
  1.2358397 ]",[ 2.5878341 -0.6396407  1.1369293 ... -0.3885764  2.1797545  1.1394027]
691,The theme was profound., The theme was shallow.,"[-1.8771126  -1.2088388   2.1614282  ... -0.70552385 -2.7167928
  1.7659261 ]",[-1.3477772 -2.435538   1.7492247 ... -0.9120676 -1.3283381  1.313921 ]
692,The message was clear., The message was ambiguous.,"[-0.7701467   5.8732176   0.8462224  ...  0.13016795 -0.54369974
  1.548546  ]","[-0.83702594  4.200486    1.6946087  ... -0.80654097 -0.07372107
  1.6162256 ]"
693,The idea was innovative., The idea was stale.,"[-0.23888035  1.8931558   0.96676224 ... -0.52971166 -2.3499084
  1.4455575 ]","[ 1.6457466   0.82198894  1.2999738  ... -0.21884577  0.0865519
  0.31429988]"
694,The concept was original., The concept was derivative.,"[-0.84934235  0.44153827  1.057035   ... -1.5032527  -1.2119029
  1.546096  ]","[-0.10587879  0.385495    0.67318815 ... -1.0161406   0.52837723
  1.090245  ]"
695,The invention was groundbreaking., The invention was useless.,"[ 1.8442822   4.1748857   1.2639139  ... -1.7139072   0.19614694
 -0.39989573]",[ 3.053681   3.8083954  0.9281572 ... -1.1288215  3.165578  -0.5348486]
696,The discovery was significant., The discovery was insignificant.,"[ 0.5442686   3.4523149   0.92657053 ... -1.5894703   0.83997965
  0.66276807]","[ 2.4341207   2.553746    1.6436012  ... -1.2920382   1.4939858
  0.60278946]"
697,The research was groundbreaking., The research was flawed.,"[ 1.9912361   0.6816505   2.1270776  ... -1.2345556  -0.52243847
  1.0832108 ]","[ 1.0072143   0.9297422   1.6309354  ... -0.13188745  0.64930594
  1.1104616 ]"
698,The experiment was successful., The experiment was unsuccessful.,[ 2.7544217  5.1970987  2.0280776 ... -1.5311799 -2.1462476  1.8975681],[ 2.2692828  4.4910517  1.2833679 ... -1.1288437 -1.7125509  1.817227 ]
699,The technology was advanced., The technology was outdated.,"[-0.40146464  4.389049    2.1763241  ... -1.3692993  -1.9857346
  1.9352576 ]","[ 0.67427456  4.1432076   1.5247674  ... -1.4120902  -1.2204542
  0.7053068 ]"
700,The system was efficient., The system was inefficient.,[ 2.1449692  4.269966   1.97315   ... -0.4719278 -1.8536431  2.0614736],"[ 1.4925005   3.7431462   1.8165162  ... -0.27067578 -1.2703183
  1.9339886 ]"
701,The process was streamlined., The process was cumbersome.,"[ 1.9610808   1.786594    1.0606081  ... -0.8420566  -0.10839262
  2.0633337 ]","[ 2.5745807   1.2326294   1.629294   ... -0.34691238 -0.32735616
  2.0115044 ]"
702,The design was elegant., The design was ugly.,"[-1.083626    0.15343943  0.07008386 ... -1.1867156  -1.207308
  1.5151501 ]","[-1.9840714   0.39911214  0.5245645  ... -0.77794784 -0.57188624
  0.6353357 ]"
703,The solution was effective., The solution was ineffective.,"[ 2.0069227   6.18171     0.44827175 ... -0.57665175 -0.39024225
  0.5911368 ]","[ 2.3243625   5.6780815   0.50993377 ... -0.20052394  0.30375743
  0.47083917]"
704,The outcome was positive., The outcome was negative.,"[ 0.86352766  4.40011     1.1928505  ... -1.407669    1.4644724
  2.0001688 ]","[ 0.3753074   4.5689025   0.89330196 ... -1.8031082   1.8620522
  1.1027422 ]"
705,The result was favorable., The result was unfavorable.,[ 2.0182042  3.9256394  0.7034961 ... -1.11571    1.9445698  2.7921758],"[-0.36402822  3.9592674   0.34245607 ... -1.1387848   1.6242863
  3.0307088 ]"
706,The impact was significant., The impact was minimal.,"[-0.4460349   5.275222    1.1604131  ...  0.40686402 -0.84119684
  0.43256012]","[ 1.0303458   3.4911506   1.6503319  ... -0.15974729 -0.33981642
  0.8216008 ]"
707,The effect was profound., The effect was negligible.,"[ 0.42238778  5.001044    1.4621705  ...  0.5150771  -1.311423
 -0.05015158]","[ 2.4227295   3.3925228   1.6365856  ... -0.38882408  0.26228434
  0.7164322 ]"
708,The consequence was beneficial., The consequence was detrimental.,[ 0.3766325  6.251853   0.7414355 ... -0.5133771  2.8082128  1.0626447],"[-0.79815006  5.043299    0.6137398  ...  0.0088761   2.6406147
  1.1286132 ]"
709,The improvement was remarkable., The improvement was minimal.,"[ 1.8437716   1.2329216   1.50865    ... -0.68997806  0.26287645
  0.73556495]","[ 2.428398    0.5292669   1.5130718  ... -1.0174614   0.79761386
  0.45030603]"
710,The progress was substantial., The progress was insignificant.,"[ 0.9347373   1.1770456   1.8994316  ... -0.9516401   0.11142077
  1.1249526 ]","[ 2.7801676   1.0366647   2.5677514  ... -0.23975411  0.46487656
  1.5143481 ]"
711,The development was positive., The development was negative.,"[ 1.5211523  -0.68839574  1.6873493  ... -0.6455619  -0.11405087
  1.4599427 ]","[ 0.8718952   0.04720135  1.8275772  ... -0.11441238  0.1988028
  1.4517775 ]"
712,The growth was impressive., The growth was stagnant.,"[-1.0720730e-03 -5.4262817e-01  2.4144926e+00 ... -6.4716417e-01
 -3.6812487e-01  2.1100757e+00]","[ 0.7707905  -0.5559188   2.2787788  ...  0.69363844 -0.4481346
  1.7093351 ]"
713,The decline was gradual., The decline was rapid.,"[ 1.5529209  -2.5798738   0.8541047  ... -0.21703577  0.52235955
  2.7017171 ]","[ 1.0520941  -0.89095384  0.38194105 ... -0.25869346  1.2454269
  2.1980991 ]"
714,The increase was significant., The increase was insignificant.,"[ 1.2427528   0.309172    0.9219478  ... -0.40736294  0.1677599
  2.7448754 ]","[ 2.6599429   0.6233164   0.7455876  ... -0.04471738  0.7399902
  2.1946816 ]"
715,The decrease was substantial., The decrease was negligible.,"[ 1.3189057e+00 -7.2833949e-01 -2.3436546e-04 ... -6.5055358e-01
  4.3741980e-01  2.1460776e+00]","[ 2.8052053   0.08058283  0.15215285 ... -0.59602165  0.74151784
  2.109043  ]"
